Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
SRR11352506_1 - illumina_universal_adapter	0.022129005190878605	0.022165840357148414	0.022190955243241467	0.022204349849157763	0.022247324209805873	0.022267416118680317	0.022329924279623024	0.022385735137607585	0.02242480273819678	0.022770606814269123	0.023144204697617774	0.02359504480841706	0.02427515592381693	0.026138345606773528	0.028065606154696405	0.030972682125396233	0.03542125399362966	0.041632556000447477	0.05033737552029952	0.06342792388229437	0.0840869826955756	0.11946503908512521	0.18477323077291946	0.31042088508385834	0.5516832990092836	1.0023028452978158	1.7920970307038526	3.059197170630603	4.908130862888774	7.366696044758164	10.377732686573298	13.818685948529307	17.55007177164715	21.443476627115892	25.387281366265874	27.746418834905477
SRR11352506_1 - polya	0.026027951729680063	0.031285892660405594	0.036049907497967756	0.04086638454203541	0.045663327785808464	0.05031739523314104	0.054973695114793	0.05945084214231452	0.06352447666660765	0.07522611601679871	0.09219284008753732	0.10654002572791257	0.1197148484854641	0.13240646083458532	0.14482493484473005	0.15715545094269118	0.16941084562580505	0.18151889964383966	0.19616545472644406	0.21318162721735706	0.22860674376884607	0.24415163042157	0.2633349385280234	0.2846447519454046	0.30784331641869944	0.33080993096621025	0.35384742530336155	0.37679383632028207	0.3990616989258263	0.42068304855247735	0.44092687458235347	0.46165201345148843	0.4812729903062568	0.49977428972813887	0.5179679597008101	0.5283725547114398
SRR11352506_1 - polyg	0.0	0.0	0.0008751142531979231	0.002241922165239832	0.003705282861595033	0.005270219319482135	0.006954032904876353	0.00871933034292803	0.010671036046648144	0.016171865831322487	0.025341478176469957	0.03459357896971861	0.04466933640510342	0.05627654378358461	0.068942148272885	0.08193513925512283	0.09652822753577806	0.11033661515317032	0.12540565843071788	0.14530591281884103	0.16948953893556323	1.0443006275529143	1.0920636714378178	1.1220490594854673	1.1513630429115622	1.1800473682378756	1.2094374776742616	1.240203213138251	1.2706399994052795	1.3021642044292792	1.3342791115741874	1.3668845961607798	1.4009428373807107	1.4376658238259723	1.4790928842473208	1.5077414906245237
SRR11352506_2 - illumina_universal_adapter	0.02252637849972868	0.022560423123099263	0.022584421792032624	0.022598932615108612	0.022640232650017186	0.022655301581673018	0.022717809742615728	0.02277362060060029	0.022813246309769327	0.02317244499175796	0.023538229354988782	0.02395535970756539	0.02455845183894656	0.026299304121201007	0.028149099198241306	0.03100717323563069	0.03536466178363331	0.04129210976674165	0.04949251075212922	0.06211893601912446	0.08243643238154016	0.11755106152140264	0.18216262207983358	0.30626777589779525	0.5442818862668031	0.9880594678532917	1.7643236502015633	3.0067367500725712	4.816095297799036	7.217306228217161	10.152627739277836	13.502203781024894	17.127599203744257	20.897950940068046	24.714178978411713	26.994998186258737
SRR11352506_2 - polya	0.03461947520782345	0.04136812415531662	0.04755643208864479	0.05346959249210907	0.05953120977781229	0.06538911743187185	0.07128776701226015	0.07671816349415797	0.0821228869813829	0.09677781369268501	0.11824400913413897	0.13679431048933152	0.1540737986082156	0.17213441549545164	0.1881200963045376	0.20395263211931397	0.21885167552344056	0.23321393009547164	0.24857084577850355	0.26289146545047815	0.27943771051716104	0.29800229945199763	0.316864360259892	0.3355372222592186	0.3544178122719638	0.37353392410540387	0.392609740499379	0.4119707503776553	0.4313425875623806	0.4508860989462665	0.47062271589877885	0.49038612206312376	0.5105908804924107	0.5312060719713161	0.5526041781660289	0.5657038795087331
SRR11352506_2 - polyg	0.8705115317399363	0.8734220679838312	0.875309591200869	0.8774878889880064	0.8797867382283906	0.8820247536335715	0.8840439904754529	0.8866442183489537	0.8911576424341652	0.905531170799509	0.9213087887300286	0.9317376056530238	0.9418914982895868	0.9530248714837792	0.9668263385547814	0.9852518468315206	1.006480622883108	1.0263160250542531	1.0459938173624497	1.0781475688645155	1.1188806770776836	1.1452389174649165	1.16865905104441	1.190417472138271	1.2124625377987406	1.236010366621303	1.2614316543246908	1.28895221164031	1.32017816343924	1.3596631176244416	1.4130496635598697	1.4936906606400466	1.6245622112583404	1.843204484442623	2.2035220625121346	2.5064349361147618
SRR11352507_1 - illumina_universal_adapter	0.010164159781076921	0.01018235338450367	0.01019558509608676	0.010202752273194267	0.01022976701767641	0.01024079344399565	0.010270013473741641	0.010295925575591858	0.010320735034810152	0.01050234027628806	0.010716142682618158	0.010985297749070845	0.011444548405267258	0.012467249446376918	0.01352468373039219	0.014945328497363278	0.017062292086394475	0.019963565379513326	0.02437744383510575	0.031886660687035676	0.04599905294024344	0.07469135792259482	0.13555127693459615	0.26473016157077617	0.5300451647935249	1.0394035409052573	1.9328002166472245	3.339466672709148	5.337949105654832	7.920426471296034	11.000941711939793	14.447237916042917	18.128731432256146	21.940786546965988	25.778973299674067	28.070472426684326
SRR11352507_1 - polya	0.039068833734336894	0.04684522089598204	0.05391316016661592	0.06075009580586168	0.06747897246717888	0.07409923882925154	0.08073935275869884	0.0871170377417482	0.09338059921239339	0.11046990604327	0.13520218027732894	0.15533312680836836	0.17300165181379476	0.1896413009793727	0.20555232389377515	0.22119794072667345	0.23665897518298767	0.2521109679697201	0.2692149399476013	0.2875800043036142	0.3051841349793362	0.3228194704415417	0.3434452829857887	0.36537662440623386	0.3888946685740179	0.4122584530375958	0.4354853995505518	0.45906607381982917	0.4821537565683733	0.5046992699348002	0.5260259221358983	0.5471854137139964	0.5674383125201267	0.5869319316099139	0.6062951080763447	0.6172406004264029
SRR11352507_1 - polyg	0.0	0.0	0.0008914865679106847	0.0022846755333468627	0.004023542963891265	0.0057067269415234986	0.007530497854726061	0.009425389217687733	0.011506627185444589	0.017634784140889502	0.02821033988793733	0.039348904962845634	0.05148172289895995	0.06530279696881335	0.07992549223207562	0.09505948288376112	0.11191061890614211	0.1279417196031611	0.14501779472245463	0.16676907460110663	0.19164711819110597	0.5853598940095798	0.6255989623691777	0.6563379926049067	0.6865799515421642	0.7162462207612943	0.7460341114627254	0.7763265714325251	0.8063664159753511	0.8366596477949931	0.86659176415268	0.8961646395408861	0.9262623728218881	0.9574531557439162	0.9922656786547627	1.0166585594867155
SRR11352507_2 - illumina_universal_adapter	0.010332312782445357	0.010349403743240181	0.010364289418771157	0.010371456595878664	0.010395163412465033	0.010406189838784274	0.010440923081689885	0.010467937826172028	0.010486131429598776	0.01067016248486692	0.01086918947992923	0.011109896366478276	0.011510486434656322	0.012425790083416568	0.013413978410147003	0.014778278138626769	0.0168380145750611	0.019608514452033748	0.0237601844897546	0.031007523716602543	0.044884281239368114	0.07333135850037956	0.13356696125418543	0.2612463621752118	0.5230968622484549	1.024911508793878	1.9039235498168154	3.2846705163228878	5.242633919944727	7.767593255862764	10.773309079606001	14.13201080170775	17.713092056380543	21.40887019762609	25.12677914834419	27.343929618761862
SRR11352507_2 - polya	0.053568033022823654	0.06353702505805	0.07302361094180952	0.08145496782681763	0.08988136281998206	0.09844062625029337	0.10675785962289733	0.11503153861154027	0.12286085261951778	0.14398825729702705	0.1747003830525371	0.19972210097747614	0.22179116246264866	0.24314813733612456	0.2628419963278693	0.2823727744743524	0.30058909233931863	0.3176286699874955	0.33483210033077626	0.35162248074413827	0.37126374368234016	0.3928261408781435	0.4147809685866487	0.4364658693788588	0.4582935623919031	0.4801849881490726	0.5017689971404617	0.5235805915710798	0.5450684501249652	0.5666524591163544	0.5882524564259063	0.6095544094320492	0.6308865748463067	0.6522277819301462	0.6741340933628466	0.6876040860186954
