## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392158.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392158.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392158.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:24:55 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392158_lib1	202268	74840797	376645	401586	139940	28626615	0	0.382918	70853126

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
97.0	1.533147	1	1
98.0	1.533147	1	1
99.0	1.533147	2	2
100.0	1.533147	0	0
102.0	0	1	1
106.0	0	1	1
107.0	0	1	1
108.0	0	2	2
109.0	0	2	2
112.0	0	1	1
117.0	0	1	1
118.0	0	2	2
122.0	0	1	1
124.0	0	1	1
126.0	0	1	1
130.0	0	1	1
131.0	0	1	1
140.0	0	1	1
143.0	0	1	1
154.0	0	1	1
157.0	0	1	1
164.0	0	1	1
166.0	0	1	1
169.0	0	1	1
170.0	0	1	1
171.0	0	1	1
176.0	0	1	1
178.0	0	1	1
179.0	0	1	1
180.0	0	1	1
181.0	0	1	1
192.0	0	1	1
193.0	0	1	1
195.0	0	1	1
196.0	0	1	1
206.0	0	2	2
212.0	0	1	1
214.0	0	1	1
216.0	0	1	1
217.0	0	1	1
219.0	0	1	1
222.0	0	1	1
223.0	0	2	2
229.0	0	1	1
231.0	0	1	1
234.0	0	1	1
235.0	0	1	1
236.0	0	1	1
239.0	0	2	2
246.0	0	1	1
249.0	0	1	1
252.0	0	1	1
257.0	0	1	1
259.0	0	2	2
265.0	0	1	1
267.0	0	1	1
268.0	0	1	1
269.0	0	2	2
270.0	0	1	1
271.0	0	1	1
275.0	0	1	1
279.0	0	1	1
281.0	0	1	1
282.0	0	1	1
284.0	0	1	1
291.0	0	1	1
295.0	0	1	1
297.0	0	1	1
298.0	0	1	1
300.0	0	1	1
303.0	0	1	1
306.0	0	2	2
314.0	0	1	1
317.0	0	2	2
325.0	0	1	1
328.0	0	1	1
330.0	0	1	1
332.0	0	1	1
335.0	0	1	1
340.0	0	2	2
343.0	0	1	1
348.0	0	1	1
356.0	0	1	1
357.0	0	1	1
375.0	0	1	1
379.0	0	1	1
401.0	0	1	1
412.0	0	1	1
418.0	0	1	1
426.0	0	1	1
447.0	0	1	1
465.0	0	1	1
474.0	0	1	1
481.0	0	1	1
487.0	0	1	1
500.0	0	1	1
526.0	0	1	1
528.0	0	1	1
531.0	0	1	1
539.0	0	1	1
559.0	0	1	1
587.0	0	1	1
620.0	0	3	3
633.0	0	1	1
645.0	0	1	1
656.0	0	1	1
681.0	0	1	1
688.0	0	1	1
707.0	0	1	1
710.0	0	1	1
728.0	0	1	1
742.0	0	1	1
774.0	0	1	1
785.0	0	1	1
790.0	0	1	1
983.0	0	1	1
1052.0	0	1	1
1072.0	0	1	1
1096.0	0	1	1
1109.0	0	1	1
1123.0	0	1	1
1128.0	0	1	1
1162.0	0	1	1
1260.0	0	1	1
1307.0	0	1	1
1408.0	0	1	1
1426.0	0	1	1
1612.0	0	1	1
1672.0	0	1	1
1714.0	0	1	1
1726.0	0	1	1
2017.0	0	1	1
2043.0	0	1	1
2044.0	0	1	1
2112.0	0	1	1
2314.0	0	1	1
2337.0	0	1	1
2398.0	0	1	1
2456.0	0	1	1
2499.0	0	1	1
2685.0	0	1	1
2717.0	0	1	1
2943.0	0	1	1
2962.0	0	1	1
2986.0	0	1	1
3124.0	0	1	1
3285.0	0	1	1
3452.0	0	1	1
3821.0	0	1	1
4112.0	0	1	1
6050.0	0	1	1
196433.0	0	1	1

