## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352522.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352522.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352522.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 04:32:54 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352522_lib1	230067	92996854	780297	445485	168769	47245361	0	0.50831	56799375

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	22576018	22576018
2.0	1.194507	11413481	11413481
3.0	1.23234	5982995	5982995
4.0	1.239699	2984836	2984836
5.0	1.24113	1434702	1434702
6.0	1.241409	681036	681036
7.0	1.241463	325774	325774
8.0	1.241473	160480	160480
9.0	1.241475	81598	81598
10.0	1.241476	43155	43155
11.0	1.241476	23610	23610
12.0	1.241476	13569	13569
13.0	1.241476	8144	8144
14.0	1.241476	5184	5184
15.0	1.241476	3494	3494
16.0	1.241476	2452	2452
17.0	1.241476	1806	1806
18.0	1.241476	1434	1434
19.0	1.241476	1072	1072
20.0	1.241476	907	907
21.0	1.241476	804	804
22.0	1.241476	615	615
23.0	1.241476	459	459
24.0	1.241476	422	422
25.0	1.241476	409	409
26.0	1.241476	334	334
27.0	1.241476	293	293
28.0	1.241476	229	229
29.0	1.241476	196	196
30.0	1.241476	192	192
31.0	1.241476	164	164
32.0	1.241476	141	141
33.0	1.241476	139	139
34.0	1.241476	113	113
35.0	1.241476	89	89
36.0	1.241476	74	74
37.0	1.241476	80	80
38.0	1.241476	76	76
39.0	1.241476	61	61
40.0	1.241476	52	52
41.0	1.241476	62	62
42.0	1.241476	33	33
43.0	1.241476	45	45
44.0	1.241476	36	36
45.0	1.241476	28	28
46.0	1.241476	30	30
47.0	1.241476	21	21
48.0	1.241476	21	21
49.0	1.241476	18	18
50.0	1.241476	13	13
51.0	1.241476	14	14
52.0	1.241476	10	10
53.0	1.241476	12	12
54.0	1.241476	10	10
55.0	1.241476	13	13
56.0	1.241476	12	12
57.0	1.241476	5	5
58.0	1.241476	13	13
59.0	1.241476	2	2
60.0	1.241476	3	3
61.0	1.241476	6	6
62.0	1.241476	6	6
63.0	1.241476	4	4
64.0	1.241476	7	7
65.0	1.241476	3	3
66.0	1.241476	3	3
67.0	1.241476	2	2
68.0	1.241476	7	7
69.0	1.241476	1	1
70.0	1.241476	4	4
71.0	1.241476	1	1
72.0	1.241476	3	3
73.0	1.241476	8	8
74.0	1.241476	2	2
75.0	1.241476	2	2
76.0	1.241476	2	2
77.0	1.241476	3	3
78.0	1.241476	2	2
79.0	1.241476	4	4
80.0	1.241476	2	2
81.0	1.241476	1	1
82.0	1.241476	2	2
83.0	1.241476	2	2
84.0	1.241476	3	3
85.0	1.241476	1	1
86.0	1.241476	3	3
87.0	1.241476	1	1
88.0	1.241476	1	1
89.0	1.241476	0	0
90.0	1.241476	0	0
91.0	1.241476	1	1
92.0	1.241476	1	1
93.0	1.241476	3	3
94.0	1.241476	3	3
95.0	1.241476	0	0
96.0	1.241476	3	3
97.0	1.241476	1	1
98.0	1.241476	1	1
99.0	1.241476	1	1
100.0	1.241476	1	1
101.0	0	1	1
102.0	0	2	2
103.0	0	3	3
104.0	0	4	4
105.0	0	1	1
106.0	0	2	2
107.0	0	1	1
108.0	0	3	3
109.0	0	2	2
111.0	0	2	2
113.0	0	2	2
115.0	0	3	3
116.0	0	2	2
117.0	0	1	1
118.0	0	2	2
119.0	0	1	1
120.0	0	2	2
122.0	0	2	2
123.0	0	1	1
125.0	0	2	2
127.0	0	1	1
131.0	0	2	2
133.0	0	2	2
135.0	0	2	2
137.0	0	1	1
138.0	0	2	2
139.0	0	2	2
140.0	0	2	2
141.0	0	1	1
142.0	0	2	2
143.0	0	3	3
146.0	0	1	1
147.0	0	2	2
148.0	0	1	1
149.0	0	2	2
150.0	0	1	1
151.0	0	3	3
152.0	0	2	2
154.0	0	1	1
157.0	0	1	1
158.0	0	2	2
159.0	0	1	1
160.0	0	1	1
161.0	0	1	1
163.0	0	2	2
164.0	0	1	1
165.0	0	1	1
166.0	0	1	1
170.0	0	2	2
171.0	0	1	1
173.0	0	1	1
174.0	0	2	2
175.0	0	1	1
179.0	0	2	2
182.0	0	1	1
183.0	0	3	3
184.0	0	2	2
185.0	0	1	1
188.0	0	2	2
193.0	0	2	2
197.0	0	1	1
200.0	0	1	1
206.0	0	1	1
207.0	0	2	2
208.0	0	1	1
212.0	0	1	1
213.0	0	1	1
214.0	0	1	1
217.0	0	1	1
218.0	0	1	1
223.0	0	1	1
224.0	0	1	1
225.0	0	1	1
226.0	0	1	1
227.0	0	1	1
229.0	0	2	2
232.0	0	1	1
234.0	0	1	1
235.0	0	1	1
239.0	0	1	1
244.0	0	1	1
245.0	0	1	1
249.0	0	1	1
253.0	0	1	1
256.0	0	1	1
258.0	0	1	1
263.0	0	1	1
265.0	0	1	1
267.0	0	1	1
270.0	0	1	1
276.0	0	1	1
278.0	0	1	1
279.0	0	1	1
280.0	0	1	1
283.0	0	1	1
284.0	0	1	1
285.0	0	1	1
287.0	0	1	1
288.0	0	1	1
290.0	0	1	1
292.0	0	1	1
300.0	0	1	1
307.0	0	1	1
314.0	0	1	1
324.0	0	1	1
326.0	0	1	1
329.0	0	1	1
336.0	0	1	1
357.0	0	1	1
387.0	0	1	1
391.0	0	2	2
411.0	0	1	1
419.0	0	1	1
420.0	0	1	1
425.0	0	1	1
432.0	0	1	1
435.0	0	1	1
442.0	0	1	1
455.0	0	1	1
457.0	0	1	1
473.0	0	1	1
489.0	0	1	1
499.0	0	1	1
503.0	0	1	1
525.0	0	1	1
543.0	0	2	2
549.0	0	1	1
552.0	0	2	2
553.0	0	1	1
561.0	0	1	1
564.0	0	1	1
567.0	0	1	1
572.0	0	1	1
578.0	0	1	1
585.0	0	1	1
595.0	0	1	1
602.0	0	1	1
616.0	0	1	1
642.0	0	1	1
643.0	0	1	1
659.0	0	1	1
679.0	0	1	1
682.0	0	1	1
684.0	0	1	1
689.0	0	1	1
700.0	0	1	1
703.0	0	1	1
704.0	0	2	2
713.0	0	1	1
714.0	0	1	1
729.0	0	1	1
730.0	0	1	1
731.0	0	1	1
735.0	0	1	1
738.0	0	3	3
742.0	0	1	1
754.0	0	1	1
756.0	0	1	1
761.0	0	1	1
767.0	0	1	1
775.0	0	2	2
782.0	0	1	1
784.0	0	1	1
785.0	0	1	1
797.0	0	1	1
800.0	0	1	1
805.0	0	1	1
807.0	0	1	1
817.0	0	1	1
819.0	0	1	1
864.0	0	1	1
874.0	0	1	1
878.0	0	1	1
885.0	0	1	1
888.0	0	1	1
895.0	0	1	1
902.0	0	1	1
916.0	0	1	1
926.0	0	1	1
980.0	0	1	1
990.0	0	1	1
994.0	0	1	1
995.0	0	1	1
1101.0	0	1	1
1116.0	0	1	1
1179.0	0	1	1
1218.0	0	1	1
1227.0	0	1	1
1253.0	0	1	1
1288.0	0	1	1
1333.0	0	1	1
1358.0	0	1	1
1361.0	0	1	1
1389.0	0	1	1
1403.0	0	1	1
1409.0	0	1	1
1596.0	0	1	1
1618.0	0	1	1
1633.0	0	1	1
1710.0	0	1	1
1728.0	0	1	1
1734.0	0	1	1
1784.0	0	1	1
1788.0	0	1	1
1796.0	0	1	1
1799.0	0	1	1
1805.0	0	1	1
1812.0	0	1	1
1855.0	0	1	1
1878.0	0	1	1
1879.0	0	1	1
1898.0	0	1	1
2249.0	0	1	1
2536.0	0	1	1
2757.0	0	1	1
2929.0	0	1	1
2947.0	0	1	1
2995.0	0	1	1
3055.0	0	1	1
3126.0	0	1	1
3139.0	0	1	1
3185.0	0	1	1
3218.0	0	1	1
3640.0	0	1	1
3655.0	0	1	1
3943.0	0	1	1
4502.0	0	1	1
4660.0	0	1	1
4729.0	0	1	1
5349.0	0	1	1
5362.0	0	1	1
5420.0	0	1	1
5676.0	0	1	1
5748.0	0	1	1
5938.0	0	1	1
6263.0	0	1	1
6464.0	0	1	1
6512.0	0	1	1
6747.0	0	1	1
6955.0	0	1	1
7138.0	0	1	1
7277.0	0	1	1
7281.0	0	1	1
7629.0	0	1	1
7700.0	0	1	1
8938.0	0	1	1
9454.0	0	1	1
9526.0	0	1	1
14251.0	0	1	1
