## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352528.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352528.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352528.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:00:54 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352528_lib1	344684	93105045	4295787	663630	247557	39780192	0	0.427799	74995152

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
170.0	0	4	4
171.0	0	2	2
172.0	0	1	1
174.0	0	1	1
175.0	0	1	1
176.0	0	2	2
178.0	0	2	2
179.0	0	3	3
181.0	0	2	2
182.0	0	1	1
183.0	0	2	2
186.0	0	1	1
187.0	0	2	2
188.0	0	1	1
189.0	0	1	1
190.0	0	1	1
191.0	0	2	2
192.0	0	1	1
194.0	0	1	1
195.0	0	1	1
196.0	0	1	1
199.0	0	1	1
201.0	0	1	1
203.0	0	1	1
208.0	0	2	2
209.0	0	1	1
210.0	0	2	2
211.0	0	2	2
213.0	0	2	2
216.0	0	2	2
222.0	0	1	1
225.0	0	1	1
226.0	0	1	1
227.0	0	2	2
231.0	0	2	2
233.0	0	1	1
237.0	0	1	1
245.0	0	1	1
248.0	0	1	1
251.0	0	4	4
252.0	0	1	1
253.0	0	2	2
254.0	0	3	3
255.0	0	1	1
264.0	0	1	1
267.0	0	1	1
268.0	0	1	1
270.0	0	1	1
271.0	0	1	1
272.0	0	1	1
276.0	0	1	1
278.0	0	3	3
286.0	0	1	1
290.0	0	1	1
294.0	0	1	1
302.0	0	1	1
306.0	0	1	1
307.0	0	1	1
308.0	0	1	1
309.0	0	1	1
312.0	0	1	1
320.0	0	1	1
322.0	0	1	1
323.0	0	1	1
325.0	0	2	2
328.0	0	1	1
332.0	0	1	1
333.0	0	1	1
340.0	0	1	1
345.0	0	1	1
348.0	0	2	2
349.0	0	1	1
351.0	0	2	2
354.0	0	1	1
358.0	0	1	1
359.0	0	1	1
365.0	0	1	1
366.0	0	1	1
367.0	0	1	1
372.0	0	1	1
374.0	0	1	1
375.0	0	1	1
379.0	0	1	1
387.0	0	1	1
391.0	0	1	1
395.0	0	1	1
400.0	0	1	1
407.0	0	2	2
408.0	0	1	1
410.0	0	1	1
417.0	0	1	1
420.0	0	1	1
430.0	0	1	1
432.0	0	1	1
439.0	0	1	1
455.0	0	1	1
457.0	0	1	1
476.0	0	1	1
488.0	0	2	2
501.0	0	1	1
516.0	0	1	1
527.0	0	1	1
541.0	0	1	1
552.0	0	2	2
575.0	0	1	1
579.0	0	1	1
592.0	0	1	1
613.0	0	1	1
645.0	0	1	1
647.0	0	1	1
725.0	0	1	1
736.0	0	1	1
741.0	0	1	1
743.0	0	1	1
758.0	0	1	1
790.0	0	1	1
794.0	0	1	1
805.0	0	1	1
817.0	0	1	1
824.0	0	1	1
833.0	0	1	1
844.0	0	1	1
856.0	0	1	1
869.0	0	1	1
921.0	0	1	1
967.0	0	1	1
1029.0	0	1	1
1101.0	0	1	1
1102.0	0	1	1
1139.0	0	1	1
1223.0	0	1	1
1230.0	0	1	1
1352.0	0	1	1
1391.0	0	1	1
1401.0	0	1	1
1403.0	0	1	1
1408.0	0	1	1
1442.0	0	1	1
1447.0	0	1	1
1461.0	0	1	1
1474.0	0	1	1
1716.0	0	1	1
1986.0	0	1	1
2003.0	0	1	1
2012.0	0	1	1
2147.0	0	1	1
2168.0	0	1	1
2251.0	0	1	1
2396.0	0	1	1
2424.0	0	1	1
2493.0	0	1	1
2502.0	0	1	1
2510.0	0	1	1
2512.0	0	1	1
2815.0	0	1	1
2843.0	0	1	1
2845.0	0	1	1
3068.0	0	1	1
3435.0	0	1	1
3601.0	0	1	1
3915.0	0	1	1
4003.0	0	1	1
4531.0	0	1	1
4748.0	0	1	1
4889.0	0	1	1
5093.0	0	1	1
5342.0	0	1	1
5427.0	0	1	1
5564.0	0	1	1
7344.0	0	1	1
10471.0	0	1	1
367871.0	0	1	1

