## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392179.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392179.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392179.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 06:51:27 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392179_lib1	153436	82115711	372234	324538	88999	20689406	0	0.252261	134249825

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	46201017	46201017
2.0	1.542448	11477857	11477857
3.0	1.836697	2788209	2788209
4.0	1.996312	678916	678916
5.0	2.082895	177487	177487
6.0	2.129862	53282	53282
7.0	2.155339	19635	19635
8.0	2.169159	9210	9210
9.0	2.176655	5234	5234
10.0	2.180722	3375	3375
11.0	2.182928	2388	2388
12.0	2.184124	1707	1707
13.0	2.184773	1395	1395
14.0	2.185125	1074	1074
15.0	2.185316	848	848
16.0	2.18542	654	654
17.0	2.185476	593	593
18.0	2.185507	471	471
19.0	2.185523	369	369
20.0	2.185532	324	324
21.0	2.185537	263	263
22.0	2.18554	222	222
23.0	2.185541	196	196
24.0	2.185542	174	174
25.0	2.185542	155	155
26.0	2.185543	119	119
27.0	2.185543	115	115
28.0	2.185543	99	99
29.0	2.185543	70	70
30.0	2.185543	81	81
31.0	2.185543	69	69
32.0	2.185543	46	46
33.0	2.185543	56	56
34.0	2.185543	52	52
35.0	2.185543	42	42
36.0	2.185543	48	48
37.0	2.185543	29	29
38.0	2.185543	33	33
39.0	2.185543	23	23
40.0	2.185543	22	22
41.0	2.185543	30	30
42.0	2.185543	18	18
43.0	2.185543	20	20
44.0	2.185543	9	9
45.0	2.185543	18	18
46.0	2.185543	8	8
47.0	2.185543	4	4
48.0	2.185543	7	7
49.0	2.185543	14	14
50.0	2.185543	6	6
51.0	2.185543	11	11
52.0	2.185543	6	6
53.0	2.185543	6	6
54.0	2.185543	1	1
55.0	2.185543	3	3
56.0	2.185543	2	2
57.0	2.185543	0	0
58.0	2.185543	3	3
59.0	2.185543	3	3
60.0	2.185543	4	4
61.0	2.185543	1	1
62.0	2.185543	1	1
63.0	2.185543	4	4
64.0	2.185543	1	1
65.0	2.185543	2	2
66.0	2.185543	2	2
67.0	2.185543	1	1
68.0	2.185543	1	1
69.0	2.185543	1	1
70.0	2.185543	2	2
71.0	2.185543	2	2
72.0	2.185543	2	2
73.0	2.185543	0	0
74.0	2.185543	0	0
75.0	2.185543	0	0
76.0	2.185543	2	2
77.0	2.185543	1	1
78.0	2.185543	1	1
79.0	2.185543	2	2
80.0	2.185543	3	3
81.0	2.185543	1	1
82.0	2.185543	2	2
83.0	2.185543	0	0
84.0	2.185543	0	0
85.0	2.185543	1	1
86.0	2.185543	1	1
87.0	2.185543	2	2
88.0	2.185543	2	2
89.0	2.185543	1	1
90.0	2.185543	1	1
91.0	2.185543	0	0
92.0	2.185543	0	0
93.0	2.185543	0	0
94.0	2.185543	0	0
95.0	2.185543	0	0
96.0	2.185543	1	1
97.0	2.185543	0	0
98.0	2.185543	1	1
99.0	2.185543	3	3
100.0	2.185543	2	2
102.0	0	1	1
104.0	0	1	1
105.0	0	1	1
108.0	0	1	1
109.0	0	1	1
110.0	0	1	1
113.0	0	3	3
114.0	0	2	2
115.0	0	4	4
117.0	0	2	2
118.0	0	1	1
120.0	0	1	1
124.0	0	2	2
125.0	0	3	3
127.0	0	1	1
128.0	0	1	1
129.0	0	1	1
130.0	0	1	1
131.0	0	1	1
132.0	0	3	3
133.0	0	1	1
135.0	0	1	1
136.0	0	1	1
138.0	0	1	1
141.0	0	1	1
142.0	0	1	1
144.0	0	1	1
151.0	0	2	2
152.0	0	1	1
154.0	0	1	1
157.0	0	2	2
158.0	0	1	1
162.0	0	1	1
164.0	0	2	2
173.0	0	1	1
174.0	0	2	2
177.0	0	2	2
178.0	0	1	1
184.0	0	1	1
203.0	0	1	1
205.0	0	1	1
217.0	0	1	1
220.0	0	1	1
227.0	0	1	1
228.0	0	1	1
230.0	0	1	1
261.0	0	1	1
262.0	0	2	2
271.0	0	2	2
287.0	0	1	1
294.0	0	1	1
298.0	0	1	1
307.0	0	2	2
309.0	0	1	1
321.0	0	1	1
324.0	0	2	2
330.0	0	1	1
331.0	0	1	1
334.0	0	1	1
343.0	0	1	1
379.0	0	1	1
382.0	0	1	1
406.0	0	1	1
410.0	0	1	1
413.0	0	1	1
425.0	0	1	1
431.0	0	1	1
445.0	0	1	1
473.0	0	1	1
523.0	0	1	1
539.0	0	1	1
545.0	0	1	1
559.0	0	1	1
587.0	0	1	1
595.0	0	1	1
629.0	0	1	1
687.0	0	1	1
727.0	0	1	1
752.0	0	1	1
767.0	0	1	1
805.0	0	1	1
888.0	0	1	1
926.0	0	1	1
931.0	0	1	1
933.0	0	1	1
958.0	0	1	1
964.0	0	1	1
1047.0	0	1	1
1092.0	0	1	1
1128.0	0	1	1
1154.0	0	1	1
1354.0	0	1	1
1374.0	0	1	1
1400.0	0	1	1
1478.0	0	1	1
1594.0	0	1	1
1608.0	0	1	1
1649.0	0	1	1
1692.0	0	1	1
1734.0	0	1	1
1800.0	0	1	1
1928.0	0	1	1
2266.0	0	1	1
3127.0	0	1	1
122736.0	0	1	1

