## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392181.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392181.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392181.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 06:52:57 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392181_lib1	81365	48959163	196604	175585	38347	5735553	0	0.117444	192299792

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	38311760	38311760
2.0	1.775228	4328196	4328196
3.0	2.376206	495343	495343
4.0	2.842102	65939	65939
5.0	3.203277	12880	12880
6.0	3.48327	4138	4138
7.0	3.700328	1869	1869
8.0	3.868598	1091	1091
9.0	3.999046	692	692
10.0	4.100172	432	432
11.0	4.178568	305	305
12.0	4.239343	222	222
13.0	4.286457	130	130
14.0	4.322982	104	104
15.0	4.351296	83	83
16.0	4.373247	44	44
17.0	4.390263	43	43
18.0	4.403455	34	34
19.0	4.413682	22	22
20.0	4.42161	19	19
21.0	4.427756	17	17
22.0	4.43252	10	10
23.0	4.436214	8	8
24.0	4.439077	8	8
25.0	4.441297	8	8
26.0	4.443018	10	10
27.0	4.444352	11	11
28.0	4.445386	5	5
29.0	4.446187	3	3
30.0	4.446809	4	4
31.0	4.447291	5	5
32.0	4.447664	2	2
33.0	4.447954	5	5
34.0	4.448178	1	1
35.0	4.448352	4	4
36.0	4.448487	2	2
37.0	4.448592	1	1
38.0	4.448673	3	3
39.0	4.448736	0	0
40.0	4.448785	1	1
41.0	4.448822	1	1
42.0	4.448852	0	0
43.0	4.448874	1	1
44.0	4.448892	0	0
45.0	4.448906	1	1
46.0	4.448916	2	2
47.0	4.448924	1	1
48.0	4.448931	3	3
49.0	4.448936	1	1
50.0	4.448939	2	2
51.0	4.448942	1	1
52.0	4.448945	1	1
53.0	4.448946	2	2
54.0	4.448948	1	1
55.0	4.448949	0	0
56.0	4.44895	1	1
57.0	4.44895	2	2
58.0	4.448951	0	0
59.0	4.448951	0	0
60.0	4.448952	1	1
61.0	4.448952	0	0
62.0	4.448952	1	1
63.0	4.448952	1	1
64.0	4.448952	1	1
65.0	4.448952	4	4
66.0	4.448952	1	1
67.0	4.448952	2	2
68.0	4.448952	1	1
69.0	4.448952	3	3
70.0	4.448953	0	0
71.0	4.448953	0	0
72.0	4.448953	1	1
73.0	4.448953	2	2
74.0	4.448953	0	0
75.0	4.448953	2	2
76.0	4.448953	1	1
77.0	4.448953	0	0
78.0	4.448953	0	0
79.0	4.448953	2	2
80.0	4.448953	1	1
81.0	4.448953	3	3
82.0	4.448953	1	1
83.0	4.448953	2	2
84.0	4.448953	1	1
85.0	4.448953	1	1
86.0	4.448953	1	1
87.0	4.448953	1	1
88.0	4.448953	1	1
89.0	4.448953	1	1
90.0	4.448953	0	0
91.0	4.448953	1	1
92.0	4.448953	1	1
93.0	4.448953	1	1
94.0	4.448953	1	1
95.0	4.448953	3	3
96.0	4.448953	1	1
97.0	4.448953	2	2
98.0	4.448953	0	0
99.0	4.448953	1	1
100.0	4.448953	3	3
102.0	0	3	3
103.0	0	1	1
105.0	0	2	2
107.0	0	2	2
108.0	0	1	1
109.0	0	1	1
115.0	0	1	1
117.0	0	1	1
120.0	0	3	3
121.0	0	1	1
125.0	0	1	1
128.0	0	1	1
129.0	0	1	1
134.0	0	1	1
143.0	0	1	1
147.0	0	1	1
150.0	0	1	1
153.0	0	2	2
154.0	0	1	1
158.0	0	1	1
160.0	0	1	1
161.0	0	1	1
169.0	0	1	1
183.0	0	1	1
192.0	0	1	1
193.0	0	1	1
196.0	0	1	1
198.0	0	1	1
210.0	0	1	1
217.0	0	1	1
218.0	0	1	1
219.0	0	1	1
225.0	0	1	1
227.0	0	1	1
236.0	0	1	1
239.0	0	2	2
259.0	0	1	1
266.0	0	1	1
269.0	0	1	1
278.0	0	1	1
279.0	0	1	1
281.0	0	1	1
352.0	0	1	1
355.0	0	1	1
373.0	0	1	1
375.0	0	1	1
378.0	0	2	2
393.0	0	1	1
410.0	0	1	1
446.0	0	1	1
454.0	0	1	1
456.0	0	1	1
551.0	0	1	1
557.0	0	1	1
584.0	0	1	1
611.0	0	1	1
644.0	0	1	1
659.0	0	1	1
663.0	0	1	1
691.0	0	1	1
761.0	0	1	1
765.0	0	1	1
769.0	0	1	1
818.0	0	1	1
833.0	0	1	1
836.0	0	1	1
894.0	0	1	1
933.0	0	1	1
979.0	0	1	1
985.0	0	1	1
990.0	0	1	1
1046.0	0	1	1
1089.0	0	1	1
1171.0	0	1	1
1341.0	0	1	1
1942.0	0	1	1
64559.0	0	1	1

