## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392157.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392157.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392157.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:21:55 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392157_lib1	302886	86197216	424182	472372	242266	27828423	0	0.323683	102875645

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	39412646	39412646
2.0	1.432628	13079074	13079074
3.0	1.619794	4025959	4025959
4.0	1.700768	1229889	1229889
5.0	1.735799	391877	391877
6.0	1.750955	133225	133225
7.0	1.757512	48999	48999
8.0	1.760348	20332	20332
9.0	1.761575	9522	9522
10.0	1.762106	5099	5099
11.0	1.762336	3192	3192
12.0	1.762435	2088	2088
13.0	1.762478	1465	1465
14.0	1.762497	1132	1132
15.0	1.762505	827	827
16.0	1.762508	637	637
17.0	1.76251	527	527
18.0	1.762511	402	402
19.0	1.762511	294	294
20.0	1.762511	260	260
21.0	1.762511	183	183
22.0	1.762511	186	186
23.0	1.762511	146	146
24.0	1.762511	103	103
25.0	1.762511	97	97
26.0	1.762511	72	72
27.0	1.762511	78	78
28.0	1.762511	65	65
29.0	1.762511	43	43
30.0	1.762511	43	43
31.0	1.762511	31	31
32.0	1.762511	21	21
33.0	1.762511	27	27
34.0	1.762511	12	12
35.0	1.762511	20	20
36.0	1.762511	20	20
37.0	1.762511	9	9
38.0	1.762511	11	11
39.0	1.762511	11	11
40.0	1.762511	11	11
41.0	1.762511	9	9
42.0	1.762511	10	10
43.0	1.762511	4	4
44.0	1.762511	7	7
45.0	1.762511	7	7
46.0	1.762511	7	7
47.0	1.762511	3	3
48.0	1.762511	5	5
49.0	1.762511	0	0
50.0	1.762511	2	2
51.0	1.762511	1	1
52.0	1.762511	4	4
53.0	1.762511	0	0
54.0	1.762511	0	0
55.0	1.762511	4	4
56.0	1.762511	5	5
57.0	1.762511	4	4
58.0	1.762511	3	3
59.0	1.762511	0	0
60.0	1.762511	3	3
61.0	1.762511	2	2
62.0	1.762511	0	0
63.0	1.762511	0	0
64.0	1.762511	2	2
65.0	1.762511	1	1
66.0	1.762511	0	0
67.0	1.762511	0	0
68.0	1.762511	3	3
69.0	1.762511	2	2
70.0	1.762511	0	0
71.0	1.762511	0	0
72.0	1.762511	1	1
73.0	1.762511	1	1
74.0	1.762511	1	1
75.0	1.762511	2	2
76.0	1.762511	0	0
77.0	1.762511	1	1
78.0	1.762511	1	1
79.0	1.762511	0	0
80.0	1.762511	2	2
81.0	1.762511	0	0
82.0	1.762511	0	0
83.0	1.762511	0	0
84.0	1.762511	0	0
85.0	1.762511	1	1
86.0	1.762511	0	0
87.0	1.762511	0	0
88.0	1.762511	0	0
89.0	1.762511	0	0
90.0	1.762511	1	1
91.0	1.762511	0	0
92.0	1.762511	0	0
93.0	1.762511	0	0
94.0	1.762511	0	0
95.0	1.762511	0	0
96.0	1.762511	2	2
97.0	1.762511	0	0
98.0	1.762511	0	0
99.0	1.762511	1	1
100.0	1.762511	0	0
101.0	0	1	1
102.0	0	1	1
105.0	0	2	2
