## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392173.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392173.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392173.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 06:24:58 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392173_lib1	413291	86100655	433437	629341	347901	30993113	0	0.361117	88734899

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
97.0	1.610213	0	0
98.0	1.610213	1	1
99.0	1.610213	0	0
100.0	1.610213	0	0
101.0	0	1	1
106.0	0	3	3
107.0	0	1	1
108.0	0	1	1
112.0	0	1	1
113.0	0	1	1
114.0	0	1	1
115.0	0	1	1
116.0	0	1	1
120.0	0	1	1
122.0	0	1	1
127.0	0	2	2
128.0	0	1	1
130.0	0	1	1
133.0	0	1	1
146.0	0	1	1
153.0	0	1	1
154.0	0	1	1
160.0	0	1	1
166.0	0	1	1
169.0	0	1	1
180.0	0	2	2
188.0	0	1	1
191.0	0	1	1
198.0	0	1	1
199.0	0	1	1
203.0	0	1	1
206.0	0	1	1
209.0	0	1	1
211.0	0	1	1
212.0	0	1	1
215.0	0	1	1
224.0	0	2	2
243.0	0	1	1
248.0	0	1	1
253.0	0	1	1
266.0	0	1	1
276.0	0	1	1
279.0	0	1	1
285.0	0	1	1
306.0	0	1	1
309.0	0	1	1
328.0	0	1	1
363.0	0	1	1
369.0	0	1	1
370.0	0	1	1
388.0	0	1	1
393.0	0	1	1
395.0	0	1	1
439.0	0	1	1
440.0	0	1	1
463.0	0	1	1
512.0	0	1	1
532.0	0	1	1
583.0	0	1	1
588.0	0	1	1
659.0	0	1	1
667.0	0	1	1
679.0	0	1	1
685.0	0	1	1
686.0	0	1	1
710.0	0	1	1
781.0	0	1	1
806.0	0	1	1
814.0	0	1	1
901.0	0	1	1
927.0	0	1	1
933.0	0	1	1
1041.0	0	1	1
1066.0	0	1	1
1134.0	0	1	1
1216.0	0	1	1
1224.0	0	1	1
1265.0	0	1	1
1275.0	0	1	1
1344.0	0	1	1
1610.0	0	1	1
2448.0	0	1	1
77149.0	0	1	1

