## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352516.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352516.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352516.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 03:53:54 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352516_lib1	119703	43822810	745184	119703	88482	13076456	0	0.298995	57951853

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
106.0	0	1	1
107.0	0	2	2
109.0	0	1	1
110.0	0	2	2
113.0	0	1	1
114.0	0	2	2
117.0	0	1	1
118.0	0	2	2
119.0	0	2	2
121.0	0	1	1
124.0	0	1	1
125.0	0	1	1
126.0	0	1	1
127.0	0	1	1
130.0	0	1	1
133.0	0	2	2
134.0	0	1	1
136.0	0	1	1
139.0	0	1	1
140.0	0	2	2
147.0	0	1	1
151.0	0	1	1
157.0	0	1	1
173.0	0	1	1
178.0	0	1	1
181.0	0	1	1
182.0	0	1	1
183.0	0	1	1
184.0	0	1	1
193.0	0	1	1
202.0	0	1	1
207.0	0	1	1
216.0	0	1	1
218.0	0	1	1
220.0	0	1	1
223.0	0	1	1
236.0	0	1	1
238.0	0	1	1
247.0	0	2	2
250.0	0	1	1
253.0	0	1	1
263.0	0	1	1
267.0	0	1	1
268.0	0	1	1
278.0	0	2	2
282.0	0	1	1
285.0	0	1	1
287.0	0	1	1
297.0	0	1	1
301.0	0	1	1
310.0	0	2	2
316.0	0	1	1
325.0	0	1	1
326.0	0	2	2
328.0	0	1	1
329.0	0	1	1
340.0	0	1	1
346.0	0	1	1
351.0	0	1	1
352.0	0	1	1
357.0	0	1	1
361.0	0	1	1
372.0	0	1	1
373.0	0	1	1
374.0	0	1	1
376.0	0	1	1
386.0	0	1	1
392.0	0	1	1
403.0	0	1	1
411.0	0	1	1
433.0	0	1	1
440.0	0	1	1
446.0	0	1	1
456.0	0	1	1
457.0	0	1	1
462.0	0	1	1
470.0	0	1	1
482.0	0	1	1
521.0	0	1	1
523.0	0	1	1
573.0	0	1	1
578.0	0	1	1
580.0	0	1	1
602.0	0	1	1
618.0	0	1	1
645.0	0	1	1
701.0	0	1	1
703.0	0	1	1
712.0	0	1	1
718.0	0	1	1
735.0	0	1	1
757.0	0	1	1
764.0	0	1	1
766.0	0	1	1
782.0	0	1	1
855.0	0	1	1
902.0	0	1	1
968.0	0	1	1
989.0	0	1	1
990.0	0	1	1
991.0	0	1	1
1008.0	0	1	1
1076.0	0	1	1
1177.0	0	1	1
1192.0	0	1	1
1212.0	0	1	1
1295.0	0	1	1
1297.0	0	1	1
1349.0	0	1	1
1376.0	0	1	1
1666.0	0	1	1
1747.0	0	1	1
1749.0	0	1	1
1753.0	0	1	1
1827.0	0	1	1
2011.0	0	1	1
2076.0	0	1	1
2085.0	0	1	1
2437.0	0	1	1
2458.0	0	1	1
2509.0	0	1	1
2759.0	0	1	1
2797.0	0	1	1
3091.0	0	1	1
3223.0	0	1	1
3514.0	0	1	1
3659.0	0	1	1
3775.0	0	1	1
3819.0	0	1	1
4069.0	0	1	1
4162.0	0	1	1
4414.0	0	1	1
4501.0	0	1	1
4548.0	0	1	1
5961.0	0	1	1
8365.0	0	1	1
282000.0	0	1	1

