## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392169.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392169.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392169.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 06:10:56 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392169_lib1	213454	91955802	513856	447662	148155	34969419	0	0.380649	87775085

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
97.0	1.540282	1	1
98.0	1.540282	2	2
99.0	1.540282	0	0
100.0	1.540282	1	1
101.0	0	2	2
103.0	0	3	3
104.0	0	1	1
105.0	0	2	2
107.0	0	2	2
110.0	0	1	1
112.0	0	1	1
114.0	0	1	1
119.0	0	1	1
122.0	0	1	1
128.0	0	1	1
130.0	0	1	1
131.0	0	1	1
132.0	0	1	1
133.0	0	1	1
137.0	0	2	2
141.0	0	1	1
152.0	0	1	1
158.0	0	1	1
160.0	0	1	1
161.0	0	1	1
163.0	0	1	1
164.0	0	1	1
165.0	0	1	1
170.0	0	1	1
171.0	0	1	1
172.0	0	1	1
174.0	0	2	2
177.0	0	1	1
181.0	0	1	1
184.0	0	1	1
185.0	0	1	1
188.0	0	1	1
191.0	0	3	3
193.0	0	1	1
194.0	0	1	1
195.0	0	1	1
202.0	0	1	1
207.0	0	1	1
211.0	0	1	1
213.0	0	1	1
222.0	0	1	1
223.0	0	1	1
224.0	0	1	1
227.0	0	1	1
229.0	0	1	1
230.0	0	2	2
231.0	0	1	1
235.0	0	1	1
238.0	0	1	1
239.0	0	1	1
243.0	0	1	1
244.0	0	1	1
245.0	0	1	1
247.0	0	1	1
251.0	0	2	2
253.0	0	1	1
254.0	0	1	1
258.0	0	2	2
261.0	0	2	2
262.0	0	1	1
264.0	0	1	1
265.0	0	1	1
268.0	0	1	1
270.0	0	1	1
277.0	0	1	1
278.0	0	1	1
282.0	0	1	1
286.0	0	1	1
288.0	0	1	1
293.0	0	1	1
295.0	0	1	1
297.0	0	3	3
299.0	0	1	1
301.0	0	1	1
310.0	0	1	1
311.0	0	1	1
313.0	0	1	1
315.0	0	1	1
316.0	0	1	1
326.0	0	1	1
333.0	0	1	1
358.0	0	1	1
367.0	0	1	1
368.0	0	1	1
369.0	0	1	1
383.0	0	1	1
390.0	0	1	1
427.0	0	1	1
444.0	0	1	1
462.0	0	1	1
467.0	0	1	1
472.0	0	1	1
504.0	0	1	1
530.0	0	1	1
544.0	0	2	2
550.0	0	1	1
560.0	0	1	1
567.0	0	1	1
575.0	0	1	1
577.0	0	1	1
580.0	0	1	1
587.0	0	2	2
603.0	0	1	1
624.0	0	1	1
635.0	0	1	1
655.0	0	1	1
685.0	0	1	1
782.0	0	1	1
798.0	0	1	1
800.0	0	1	1
814.0	0	1	1
817.0	0	1	1
863.0	0	1	1
886.0	0	1	1
935.0	0	1	1
954.0	0	1	1
1004.0	0	1	1
1018.0	0	1	1
1039.0	0	1	1
1048.0	0	1	1
1178.0	0	1	1
1243.0	0	1	1
1321.0	0	1	1
1405.0	0	1	1
1412.0	0	1	1
1415.0	0	1	1
1493.0	0	1	1
1635.0	0	1	1
1679.0	0	1	1
1754.0	0	1	1
1756.0	0	1	1
1789.0	0	1	1
1815.0	0	1	1
1835.0	0	1	1
2011.0	0	1	1
2088.0	0	1	1
2118.0	0	1	1
2304.0	0	1	1
2557.0	0	1	1
2567.0	0	1	1
2787.0	0	1	1
2830.0	0	1	1
2859.0	0	1	1
3055.0	0	1	1
3267.0	0	1	1
3313.0	0	1	1
3400.0	0	1	1
3489.0	0	1	1
4294.0	0	1	1
6220.0	0	1	1
201830.0	0	1	1

