## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352526.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352526.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352526.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 23:41:53 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352526_lib1	242312	98809001	1928287	506740	152051	27133436	0	0.275037	145195827

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	52519207	52519207
2.0	1.506352	14042805	14042805
3.0	1.762745	3685178	3685178
4.0	1.89257	971688	971688
5.0	1.958308	274009	274009
6.0	1.991594	88425	88425
7.0	2.008448	34313	34313
8.0	2.016983	16904	16904
9.0	2.021304	10075	10075
10.0	2.023492	6599	6599
11.0	2.0246	4829	4829
12.0	2.025161	3601	3601
13.0	2.025445	2759	2759
14.0	2.025589	2286	2286
15.0	2.025662	1807	1807
16.0	2.025699	1476	1476
17.0	2.025718	1238	1238
18.0	2.025727	995	995
19.0	2.025732	904	904
20.0	2.025734	735	735
21.0	2.025736	634	634
22.0	2.025736	528	528
23.0	2.025736	485	485
24.0	2.025737	412	412
25.0	2.025737	345	345
26.0	2.025737	307	307
27.0	2.025737	283	283
28.0	2.025737	218	218
29.0	2.025737	240	240
30.0	2.025737	189	189
31.0	2.025737	161	161
32.0	2.025737	146	146
33.0	2.025737	156	156
34.0	2.025737	136	136
35.0	2.025737	118	118
36.0	2.025737	115	115
37.0	2.025737	93	93
38.0	2.025737	79	79
39.0	2.025737	68	68
40.0	2.025737	64	64
41.0	2.025737	64	64
42.0	2.025737	43	43
43.0	2.025737	49	49
44.0	2.025737	44	44
45.0	2.025737	47	47
46.0	2.025737	39	39
47.0	2.025737	42	42
48.0	2.025737	33	33
49.0	2.025737	41	41
50.0	2.025737	23	23
51.0	2.025737	32	32
52.0	2.025737	17	17
53.0	2.025737	20	20
54.0	2.025737	13	13
55.0	2.025737	16	16
56.0	2.025737	14	14
57.0	2.025737	14	14
58.0	2.025737	13	13
59.0	2.025737	15	15
60.0	2.025737	8	8
61.0	2.025737	16	16
62.0	2.025737	9	9
63.0	2.025737	9	9
64.0	2.025737	12	12
65.0	2.025737	7	7
66.0	2.025737	9	9
67.0	2.025737	6	6
68.0	2.025737	4	4
69.0	2.025737	5	5
70.0	2.025737	2	2
71.0	2.025737	5	5
72.0	2.025737	10	10
73.0	2.025737	7	7
74.0	2.025737	3	3
75.0	2.025737	10	10
76.0	2.025737	0	0
77.0	2.025737	5	5
78.0	2.025737	4	4
79.0	2.025737	3	3
80.0	2.025737	3	3
81.0	2.025737	8	8
82.0	2.025737	2	2
83.0	2.025737	6	6
84.0	2.025737	0	0
85.0	2.025737	4	4
86.0	2.025737	1	1
87.0	2.025737	4	4
88.0	2.025737	3	3
89.0	2.025737	3	3
90.0	2.025737	3	3
91.0	2.025737	0	0
92.0	2.025737	4	4
93.0	2.025737	1	1
94.0	2.025737	0	0
95.0	2.025737	4	4
96.0	2.025737	2	2
97.0	2.025737	3	3
98.0	2.025737	1	1
99.0	2.025737	1	1
100.0	2.025737	1	1
102.0	0	1	1
104.0	0	3	3
105.0	0	1	1
106.0	0	2	2
107.0	0	1	1
108.0	0	1	1
109.0	0	2	2
111.0	0	1	1
112.0	0	1	1
114.0	0	3	3
115.0	0	1	1
116.0	0	2	2
119.0	0	1	1
122.0	0	1	1
128.0	0	1	1
129.0	0	1	1
