## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352507.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352507.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352507.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 03:24:25 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352507_lib1	265516	120591804	968611	586476	180067	41447457	0	0.344068	132379171

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
97.0	1.67263	0	0
98.0	1.67263	2	2
99.0	1.67263	2	2
100.0	1.67263	1	1
101.0	0	2	2
103.0	0	3	3
104.0	0	2	2
106.0	0	1	1
108.0	0	3	3
109.0	0	3	3
110.0	0	1	1
111.0	0	1	1
112.0	0	1	1
114.0	0	1	1
116.0	0	2	2
117.0	0	1	1
118.0	0	2	2
120.0	0	1	1
122.0	0	1	1
123.0	0	2	2
124.0	0	1	1
125.0	0	1	1
126.0	0	1	1
128.0	0	1	1
130.0	0	1	1
133.0	0	1	1
137.0	0	2	2
138.0	0	1	1
139.0	0	1	1
140.0	0	1	1
142.0	0	1	1
143.0	0	1	1
146.0	0	1	1
153.0	0	2	2
154.0	0	2	2
156.0	0	1	1
159.0	0	1	1
162.0	0	1	1
163.0	0	1	1
169.0	0	1	1
175.0	0	1	1
180.0	0	1	1
188.0	0	1	1
193.0	0	1	1
195.0	0	1	1
198.0	0	1	1
201.0	0	1	1
203.0	0	1	1
212.0	0	1	1
216.0	0	1	1
217.0	0	1	1
229.0	0	1	1
238.0	0	1	1
240.0	0	1	1
241.0	0	1	1
243.0	0	1	1
245.0	0	1	1
251.0	0	1	1
255.0	0	2	2
258.0	0	1	1
259.0	0	2	2
264.0	0	1	1
270.0	0	1	1
273.0	0	2	2
282.0	0	1	1
284.0	0	1	1
288.0	0	1	1
298.0	0	1	1
305.0	0	1	1
309.0	0	1	1
310.0	0	1	1
320.0	0	1	1
324.0	0	1	1
326.0	0	1	1
329.0	0	2	2
330.0	0	3	3
332.0	0	2	2
337.0	0	1	1
342.0	0	1	1
345.0	0	2	2
349.0	0	2	2
351.0	0	2	2
352.0	0	1	1
354.0	0	1	1
355.0	0	1	1
356.0	0	2	2
364.0	0	1	1
369.0	0	2	2
371.0	0	1	1
372.0	0	1	1
387.0	0	1	1
391.0	0	1	1
392.0	0	1	1
399.0	0	1	1
404.0	0	1	1
406.0	0	1	1
407.0	0	1	1
410.0	0	1	1
417.0	0	1	1
420.0	0	1	1
425.0	0	1	1
431.0	0	1	1
432.0	0	1	1
439.0	0	1	1
463.0	0	1	1
472.0	0	1	1
478.0	0	1	1
485.0	0	1	1
526.0	0	1	1
529.0	0	1	1
537.0	0	1	1
583.0	0	1	1
598.0	0	1	1
614.0	0	1	1
618.0	0	1	1
625.0	0	1	1
630.0	0	1	1
633.0	0	1	1
645.0	0	1	1
669.0	0	1	1
713.0	0	1	1
720.0	0	1	1
756.0	0	1	1
761.0	0	1	1
789.0	0	1	1
793.0	0	1	1
804.0	0	1	1
818.0	0	1	1
828.0	0	1	1
844.0	0	1	1
866.0	0	1	1
873.0	0	1	1
876.0	0	1	1
902.0	0	1	1
913.0	0	1	1
921.0	0	1	1
941.0	0	1	1
1051.0	0	1	1
1200.0	0	1	1
1348.0	0	1	1
1398.0	0	1	1
1442.0	0	1	1
1461.0	0	1	1
1476.0	0	1	1
1512.0	0	1	1
1526.0	0	1	1
1536.0	0	1	1
1631.0	0	1	1
1728.0	0	1	1
1760.0	0	1	1
1924.0	0	1	1
2077.0	0	1	1
2231.0	0	1	1
2249.0	0	1	1
2529.0	0	1	1
2585.0	0	1	1
2648.0	0	1	1
2693.0	0	1	1
2704.0	0	1	1
2965.0	0	1	1
3036.0	0	1	1
3058.0	0	1	1
3079.0	0	1	1
3273.0	0	1	1
3335.0	0	1	1
3464.0	0	1	1
3579.0	0	1	1
3633.0	0	1	1
3636.0	0	1	1
3891.0	0	1	1
4404.0	0	1	1
4506.0	0	1	1
4782.0	0	1	1
6943.0	0	1	1
220006.0	0	1	1

