## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392174.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392174.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392174.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 06:39:27 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392174_lib1	217427	89193438	490528	460539	148123	29703247	0	0.333444	102154639

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	39623522	39623522
2.0	1.417646	13552257	13552257
3.0	1.592074	4346173	4346173
4.0	1.664923	1331542	1331542
5.0	1.695348	411152	411152
6.0	1.708055	134034	134034
7.0	1.713362	47516	47516
8.0	1.715578	18916	18916
9.0	1.716504	8744	8744
10.0	1.716891	4697	4697
11.0	1.717052	2881	2881
12.0	1.717119	1921	1921
13.0	1.717148	1330	1330
14.0	1.717159	1022	1022
15.0	1.717164	769	769
16.0	1.717166	607	607
17.0	1.717167	483	483
18.0	1.717168	355	355
19.0	1.717168	302	302
20.0	1.717168	264	264
21.0	1.717168	200	200
22.0	1.717168	169	169
23.0	1.717168	125	125
24.0	1.717168	116	116
25.0	1.717168	94	94
26.0	1.717168	85	85
27.0	1.717168	70	70
28.0	1.717168	67	67
29.0	1.717168	52	52
30.0	1.717168	56	56
31.0	1.717168	38	38
32.0	1.717168	38	38
33.0	1.717168	28	28
34.0	1.717168	39	39
35.0	1.717168	35	35
36.0	1.717168	26	26
37.0	1.717168	15	15
38.0	1.717168	11	11
39.0	1.717168	17	17
40.0	1.717168	14	14
41.0	1.717168	19	19
42.0	1.717168	9	9
43.0	1.717168	14	14
44.0	1.717168	11	11
45.0	1.717168	13	13
46.0	1.717168	14	14
47.0	1.717168	8	8
48.0	1.717168	6	6
49.0	1.717168	8	8
50.0	1.717168	7	7
51.0	1.717168	1	1
52.0	1.717168	5	5
53.0	1.717168	4	4
54.0	1.717168	5	5
55.0	1.717168	2	2
56.0	1.717168	3	3
57.0	1.717168	2	2
58.0	1.717168	4	4
59.0	1.717168	4	4
60.0	1.717168	4	4
61.0	1.717168	6	6
62.0	1.717168	0	0
63.0	1.717168	3	3
64.0	1.717168	1	1
65.0	1.717168	2	2
66.0	1.717168	2	2
67.0	1.717168	4	4
68.0	1.717168	0	0
69.0	1.717168	4	4
70.0	1.717168	2	2
71.0	1.717168	3	3
72.0	1.717168	2	2
73.0	1.717168	3	3
74.0	1.717168	2	2
75.0	1.717168	0	0
76.0	1.717168	0	0
77.0	1.717168	2	2
78.0	1.717168	3	3
79.0	1.717168	1	1
80.0	1.717168	4	4
81.0	1.717168	2	2
82.0	1.717168	0	0
83.0	1.717168	1	1
84.0	1.717168	4	4
85.0	1.717168	1	1
86.0	1.717168	2	2
87.0	1.717168	3	3
88.0	1.717168	2	2
89.0	1.717168	3	3
90.0	1.717168	2	2
91.0	1.717168	1	1
92.0	1.717168	2	2
93.0	1.717168	0	0
94.0	1.717168	0	0
95.0	1.717168	2	2
96.0	1.717168	3	3
97.0	1.717168	3	3
98.0	1.717168	0	0
99.0	1.717168	2	2
100.0	1.717168	1	1
101.0	0	2	2
102.0	0	1	1
103.0	0	1	1
106.0	0	2	2
108.0	0	1	1
109.0	0	2	2
111.0	0	1	1
113.0	0	1	1
115.0	0	2	2
117.0	0	1	1
119.0	0	1	1
120.0	0	2	2
122.0	0	1	1
123.0	0	1	1
124.0	0	2	2
125.0	0	1	1
128.0	0	1	1
129.0	0	1	1
130.0	0	1	1
136.0	0	1	1
137.0	0	1	1
142.0	0	1	1
145.0	0	1	1
156.0	0	1	1
158.0	0	1	1
159.0	0	2	2
161.0	0	1	1
162.0	0	1	1
163.0	0	1	1
173.0	0	1	1
179.0	0	2	2
180.0	0	2	2
181.0	0	1	1
183.0	0	1	1
187.0	0	1	1
188.0	0	1	1
198.0	0	1	1
203.0	0	1	1
208.0	0	1	1
211.0	0	1	1
212.0	0	1	1
213.0	0	1	1
216.0	0	2	2
223.0	0	2	2
227.0	0	1	1
229.0	0	1	1
231.0	0	2	2
235.0	0	1	1
237.0	0	1	1
239.0	0	1	1
246.0	0	1	1
248.0	0	1	1
250.0	0	1	1
253.0	0	1	1
262.0	0	1	1
265.0	0	1	1
267.0	0	1	1
269.0	0	1	1
271.0	0	1	1
277.0	0	2	2
282.0	0	1	1
285.0	0	1	1
288.0	0	2	2
289.0	0	1	1
290.0	0	1	1
291.0	0	1	1
297.0	0	1	1
299.0	0	1	1
302.0	0	1	1
303.0	0	1	1
306.0	0	1	1
314.0	0	2	2
315.0	0	2	2
316.0	0	2	2
319.0	0	1	1
323.0	0	1	1
331.0	0	2	2
336.0	0	1	1
337.0	0	1	1
338.0	0	1	1
340.0	0	1	1
347.0	0	2	2
348.0	0	1	1
349.0	0	1	1
355.0	0	1	1
357.0	0	1	1
360.0	0	1	1
368.0	0	1	1
369.0	0	1	1
380.0	0	1	1
392.0	0	1	1
399.0	0	1	1
401.0	0	1	1
408.0	0	1	1
418.0	0	1	1
435.0	0	2	2
442.0	0	1	1
461.0	0	1	1
497.0	0	1	1
532.0	0	1	1
549.0	0	1	1
562.0	0	1	1
571.0	0	1	1
579.0	0	1	1
637.0	0	1	1
646.0	0	1	1
650.0	0	1	1
687.0	0	1	1
705.0	0	1	1
707.0	0	1	1
714.0	0	1	1
730.0	0	1	1
736.0	0	1	1
737.0	0	1	1
766.0	0	1	1
853.0	0	1	1
875.0	0	1	1
876.0	0	1	1
887.0	0	1	1
890.0	0	1	1
895.0	0	1	1
916.0	0	1	1
926.0	0	1	1
934.0	0	1	1
943.0	0	1	1
947.0	0	1	1
948.0	0	1	1
962.0	0	1	1
1065.0	0	1	1
1137.0	0	1	1
1194.0	0	1	1
1320.0	0	1	1
1374.0	0	1	1
1498.0	0	1	1
1594.0	0	1	1
1595.0	0	1	1
1610.0	0	1	1
1662.0	0	1	1
1686.0	0	1	1
1851.0	0	1	1
2003.0	0	1	1
2019.0	0	1	1
2038.0	0	1	1
2078.0	0	1	1
2137.0	0	1	1
2386.0	0	1	1
2395.0	0	1	1
2783.0	0	1	1
2868.0	0	1	1
2892.0	0	1	1
2915.0	0	1	1
3043.0	0	1	1
3098.0	0	1	1
3338.0	0	1	1
3407.0	0	1	1
3528.0	0	1	1
3715.0	0	1	1
3871.0	0	1	1
3958.0	0	1	1
4128.0	0	1	1
4135.0	0	1	1
4147.0	0	1	1
4382.0	0	1	1
4833.0	0	1	1
5209.0	0	1	1
5384.0	0	1	1
7196.0	0	1	1
288345.0	0	1	1

