## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392159.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392159.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392159.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 23:41:53 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392159_lib1	335653	89030274	551093	703159	262830	45998440	0	0.517162	52823407

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	21213742	21213742
2.0	1.185364	10339950	10339950
3.0	1.219724	5661000	5661000
4.0	1.226093	2928740	2928740
5.0	1.227274	1450210	1450210
6.0	1.227493	703221	703221
7.0	1.227533	345073	345073
8.0	1.227541	173688	173688
9.0	1.227542	90891	90891
10.0	1.227542	48840	48840
11.0	1.227543	27166	27166
12.0	1.227543	15687	15687
13.0	1.227543	9535	9535
14.0	1.227543	5902	5902
15.0	1.227543	3933	3933
16.0	1.227543	2721	2721
17.0	1.227543	2014	2014
18.0	1.227543	1551	1551
19.0	1.227543	1167	1167
20.0	1.227543	923	923
21.0	1.227543	804	804
22.0	1.227543	621	621
23.0	1.227543	552	552
24.0	1.227543	451	451
25.0	1.227543	360	360
26.0	1.227543	322	322
27.0	1.227543	280	280
28.0	1.227543	220	220
29.0	1.227543	199	199
30.0	1.227543	178	178
31.0	1.227543	159	159
32.0	1.227543	119	119
33.0	1.227543	141	141
34.0	1.227543	114	114
35.0	1.227543	114	114
36.0	1.227543	80	80
37.0	1.227543	75	75
38.0	1.227543	71	71
39.0	1.227543	70	70
40.0	1.227543	65	65
41.0	1.227543	51	51
42.0	1.227543	41	41
43.0	1.227543	45	45
44.0	1.227543	47	47
45.0	1.227543	31	31
46.0	1.227543	27	27
47.0	1.227543	25	25
48.0	1.227543	30	30
49.0	1.227543	22	22
50.0	1.227543	17	17
51.0	1.227543	13	13
52.0	1.227543	19	19
53.0	1.227543	11	11
54.0	1.227543	15	15
55.0	1.227543	11	11
56.0	1.227543	9	9
57.0	1.227543	16	16
58.0	1.227543	7	7
59.0	1.227543	11	11
60.0	1.227543	11	11
61.0	1.227543	8	8
62.0	1.227543	6	6
63.0	1.227543	7	7
64.0	1.227543	9	9
65.0	1.227543	8	8
66.0	1.227543	4	4
67.0	1.227543	5	5
68.0	1.227543	7	7
69.0	1.227543	4	4
70.0	1.227543	2	2
71.0	1.227543	7	7
72.0	1.227543	1	1
73.0	1.227543	3	3
74.0	1.227543	5	5
75.0	1.227543	5	5
76.0	1.227543	5	5
77.0	1.227543	6	6
78.0	1.227543	3	3
79.0	1.227543	1	1
80.0	1.227543	2	2
81.0	1.227543	3	3
82.0	1.227543	2	2
83.0	1.227543	2	2
84.0	1.227543	3	3
85.0	1.227543	4	4
86.0	1.227543	1	1
87.0	1.227543	3	3
88.0	1.227543	0	0
89.0	1.227543	1	1
90.0	1.227543	3	3
91.0	1.227543	1	1
92.0	1.227543	0	0
93.0	1.227543	1	1
94.0	1.227543	4	4
95.0	1.227543	2	2
