## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352531.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352531.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352531.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:10:25 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352531_lib1	300902	89227927	890820	625770	218663	29265021	0	0.328652	104290899

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	40877456	40877456
2.0	1.425042	13117782	13117782
3.0	1.605702	4085499	4085499
4.0	1.682491	1237092	1237092
5.0	1.715129	385582	385582
6.0	1.729001	130729	130729
7.0	1.734898	50353	50353
8.0	1.737404	23366	23366
9.0	1.738469	12875	12875
10.0	1.738922	8103	8103
11.0	1.739115	6003	6003
12.0	1.739196	4525	4525
13.0	1.739231	3621	3621
14.0	1.739246	2812	2812
15.0	1.739252	2237	2237
16.0	1.739255	1937	1937
17.0	1.739256	1650	1650
18.0	1.739257	1328	1328
19.0	1.739257	1127	1127
20.0	1.739257	1002	1002
21.0	1.739257	796	796
22.0	1.739257	740	740
23.0	1.739257	629	629
24.0	1.739257	556	556
25.0	1.739257	493	493
26.0	1.739257	431	431
27.0	1.739257	373	373
28.0	1.739257	342	342
29.0	1.739257	312	312
30.0	1.739257	235	235
31.0	1.739257	223	223
32.0	1.739257	209	209
33.0	1.739257	224	224
34.0	1.739257	181	181
35.0	1.739257	162	162
36.0	1.739257	149	149
37.0	1.739257	119	119
38.0	1.739257	124	124
39.0	1.739257	96	96
40.0	1.739257	86	86
41.0	1.739257	77	77
42.0	1.739257	85	85
43.0	1.739257	72	72
44.0	1.739257	57	57
45.0	1.739257	49	49
46.0	1.739257	44	44
47.0	1.739257	52	52
48.0	1.739257	50	50
49.0	1.739257	43	43
50.0	1.739257	39	39
51.0	1.739257	41	41
52.0	1.739257	37	37
53.0	1.739257	31	31
54.0	1.739257	26	26
55.0	1.739257	31	31
56.0	1.739257	24	24
57.0	1.739257	19	19
58.0	1.739257	20	20
59.0	1.739257	12	12
60.0	1.739257	15	15
61.0	1.739257	12	12
62.0	1.739257	11	11
63.0	1.739257	9	9
64.0	1.739257	15	15
65.0	1.739257	9	9
66.0	1.739257	12	12
67.0	1.739257	11	11
68.0	1.739257	11	11
69.0	1.739257	9	9
70.0	1.739257	7	7
71.0	1.739257	3	3
72.0	1.739257	6	6
73.0	1.739257	4	4
74.0	1.739257	10	10
75.0	1.739257	3	3
76.0	1.739257	5	5
77.0	1.739257	5	5
78.0	1.739257	3	3
79.0	1.739257	3	3
80.0	1.739257	2	2
81.0	1.739257	5	5
82.0	1.739257	5	5
83.0	1.739257	5	5
84.0	1.739257	4	4
85.0	1.739257	2	2
86.0	1.739257	9	9
87.0	1.739257	3	3
88.0	1.739257	3	3
89.0	1.739257	2	2
90.0	1.739257	4	4
91.0	1.739257	1	1
92.0	1.739257	3	3
93.0	1.739257	3	3
94.0	1.739257	2	2
95.0	1.739257	2	2
