## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352515.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352515.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352515.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 03:53:24 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352515_lib1	239610	121699708	536086	495510	162262	37606746	0	0.309375	153824569

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	57864591	57864591
2.0	1.453319	18565395	18565395
3.0	1.658817	5462946	5462946
4.0	1.751973	1534179	1534179
5.0	1.794203	437067	437067
6.0	1.813346	132282	132282
7.0	1.822024	45683	45683
8.0	1.825958	18610	18610
9.0	1.827742	9325	9325
10.0	1.82855	5432	5432
11.0	1.828917	3608	3608
12.0	1.829083	2688	2688
13.0	1.829158	1966	1966
14.0	1.829192	1504	1504
15.0	1.829208	1174	1174
16.0	1.829215	913	913
17.0	1.829218	815	815
18.0	1.829219	676	676
19.0	1.82922	537	537
20.0	1.82922	479	479
21.0	1.82922	386	386
22.0	1.82922	289	289
23.0	1.82922	289	289
24.0	1.82922	228	228
25.0	1.82922	209	209
26.0	1.82922	168	168
27.0	1.82922	141	141
28.0	1.82922	136	136
29.0	1.82922	95	95
30.0	1.82922	90	90
31.0	1.82922	87	87
32.0	1.82922	88	88
33.0	1.82922	65	65
34.0	1.82922	58	58
35.0	1.82922	61	61
36.0	1.82922	52	52
37.0	1.82922	36	36
38.0	1.82922	39	39
39.0	1.82922	36	36
40.0	1.82922	32	32
41.0	1.82922	31	31
42.0	1.82922	27	27
43.0	1.82922	23	23
44.0	1.82922	19	19
45.0	1.82922	12	12
46.0	1.82922	20	20
47.0	1.82922	11	11
48.0	1.82922	20	20
49.0	1.82922	8	8
50.0	1.82922	8	8
51.0	1.82922	15	15
52.0	1.82922	15	15
53.0	1.82922	6	6
54.0	1.82922	5	5
55.0	1.82922	5	5
56.0	1.82922	9	9
57.0	1.82922	4	4
58.0	1.82922	14	14
59.0	1.82922	4	4
60.0	1.82922	5	5
61.0	1.82922	3	3
62.0	1.82922	6	6
63.0	1.82922	3	3
64.0	1.82922	3	3
65.0	1.82922	5	5
66.0	1.82922	4	4
67.0	1.82922	5	5
68.0	1.82922	2	2
69.0	1.82922	1	1
70.0	1.82922	6	6
71.0	1.82922	0	0
72.0	1.82922	0	0
73.0	1.82922	6	6
74.0	1.82922	5	5
75.0	1.82922	1	1
76.0	1.82922	0	0
77.0	1.82922	0	0
78.0	1.82922	2	2
79.0	1.82922	0	0
80.0	1.82922	1	1
81.0	1.82922	3	3
82.0	1.82922	2	2
83.0	1.82922	3	3
84.0	1.82922	3	3
85.0	1.82922	0	0
86.0	1.82922	3	3
87.0	1.82922	0	0
88.0	1.82922	2	2
89.0	1.82922	0	0
90.0	1.82922	0	0
91.0	1.82922	0	0
92.0	1.82922	0	0
93.0	1.82922	1	1
94.0	1.82922	2	2
95.0	1.82922	1	1
96.0	1.82922	4	4
97.0	1.82922	0	0
98.0	1.82922	1	1
99.0	1.82922	2	2
100.0	1.82922	1	1
102.0	0	1	1
103.0	0	2	2
104.0	0	1	1
105.0	0	2	2
106.0	0	1	1
107.0	0	1	1
109.0	0	1	1
111.0	0	1	1
115.0	0	1	1
117.0	0	1	1
126.0	0	1	1
128.0	0	1	1
129.0	0	2	2
132.0	0	1	1
142.0	0	1	1
144.0	0	1	1
147.0	0	1	1
148.0	0	2	2
153.0	0	1	1
154.0	0	1	1
156.0	0	1	1
157.0	0	2	2
160.0	0	1	1
166.0	0	1	1
172.0	0	1	1
173.0	0	1	1
177.0	0	1	1
185.0	0	1	1
198.0	0	2	2
202.0	0	2	2
203.0	0	2	2
204.0	0	1	1
208.0	0	1	1
211.0	0	1	1
214.0	0	1	1
217.0	0	2	2
220.0	0	1	1
225.0	0	1	1
229.0	0	1	1
231.0	0	1	1
232.0	0	1	1
233.0	0	1	1
245.0	0	1	1
246.0	0	2	2
247.0	0	1	1
248.0	0	1	1
249.0	0	1	1
250.0	0	1	1
252.0	0	1	1
255.0	0	2	2
256.0	0	1	1
264.0	0	1	1
269.0	0	1	1
272.0	0	1	1
273.0	0	1	1
274.0	0	1	1
275.0	0	1	1
277.0	0	1	1
278.0	0	1	1
284.0	0	1	1
286.0	0	1	1
287.0	0	1	1
289.0	0	1	1
291.0	0	2	2
293.0	0	1	1
295.0	0	1	1
296.0	0	1	1
301.0	0	1	1
304.0	0	1	1
306.0	0	1	1
309.0	0	1	1
310.0	0	1	1
311.0	0	1	1
313.0	0	1	1
320.0	0	1	1
324.0	0	1	1
330.0	0	1	1
337.0	0	1	1
338.0	0	1	1
339.0	0	1	1
340.0	0	1	1
342.0	0	1	1
373.0	0	1	1
377.0	0	1	1
389.0	0	1	1
391.0	0	1	1
395.0	0	2	2
400.0	0	1	1
407.0	0	1	1
450.0	0	1	1
478.0	0	1	1
504.0	0	1	1
514.0	0	1	1
515.0	0	1	1
530.0	0	2	2
536.0	0	1	1
541.0	0	1	1
566.0	0	1	1
568.0	0	1	1
577.0	0	1	1
583.0	0	1	1
584.0	0	1	1
606.0	0	1	1
629.0	0	1	1
677.0	0	1	1
691.0	0	1	1
709.0	0	1	1
714.0	0	1	1
720.0	0	1	1
737.0	0	1	1
745.0	0	1	1
756.0	0	1	1
798.0	0	1	1
815.0	0	1	1
913.0	0	1	1
979.0	0	1	1
1055.0	0	1	1
1118.0	0	1	1
1120.0	0	1	1
1129.0	0	1	1
1143.0	0	1	1
1148.0	0	1	1
