## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392178.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392178.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392178.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 06:46:30 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392178_lib1	1269117	72673540	557760	2137727	1193023	43249706	0	0.598109	33111925

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	15511480	15511480
2.0	1.111383	4498191	4498191
3.0	1.123789	3185416	3185416
4.0	1.12517	2222451	2222451
5.0	1.125324	1473891	1473891
6.0	1.125342	935256	935256
7.0	1.125343	579761	579761
8.0	1.125344	358127	358127
9.0	1.125344	223471	223471
10.0	1.125344	142937	142937
11.0	1.125344	92902	92902
12.0	1.125344	61372	61372
13.0	1.125344	40579	40579
14.0	1.125344	27700	27700
15.0	1.125344	18516	18516
16.0	1.125344	13066	13066
17.0	1.125344	9159	9159
18.0	1.125344	6341	6341
19.0	1.125344	4845	4845
20.0	1.125344	3432	3432
21.0	1.125344	2545	2545
22.0	1.125344	1887	1887
23.0	1.125344	1532	1532
24.0	1.125344	1260	1260
25.0	1.125344	1041	1041
26.0	1.125344	808	808
27.0	1.125344	652	652
28.0	1.125344	547	547
29.0	1.125344	433	433
30.0	1.125344	386	386
31.0	1.125344	321	321
32.0	1.125344	326	326
33.0	1.125344	265	265
34.0	1.125344	247	247
35.0	1.125344	197	197
36.0	1.125344	191	191
37.0	1.125344	150	150
38.0	1.125344	150	150
39.0	1.125344	139	139
40.0	1.125344	115	115
41.0	1.125344	102	102
42.0	1.125344	81	81
43.0	1.125344	88	88
44.0	1.125344	78	78
45.0	1.125344	82	82
46.0	1.125344	75	75
47.0	1.125344	69	69
48.0	1.125344	51	51
49.0	1.125344	59	59
50.0	1.125344	47	47
51.0	1.125344	41	41
52.0	1.125344	35	35
53.0	1.125344	36	36
54.0	1.125344	40	40
55.0	1.125344	31	31
56.0	1.125344	22	22
57.0	1.125344	30	30
58.0	1.125344	20	20
59.0	1.125344	23	23
60.0	1.125344	14	14
61.0	1.125344	17	17
62.0	1.125344	16	16
63.0	1.125344	19	19
64.0	1.125344	15	15
65.0	1.125344	11	11
66.0	1.125344	13	13
67.0	1.125344	12	12
68.0	1.125344	11	11
69.0	1.125344	13	13
70.0	1.125344	16	16
71.0	1.125344	12	12
72.0	1.125344	8	8
73.0	1.125344	15	15
74.0	1.125344	7	7
75.0	1.125344	9	9
76.0	1.125344	6	6
77.0	1.125344	3	3
78.0	1.125344	10	10
79.0	1.125344	5	5
80.0	1.125344	7	7
81.0	1.125344	8	8
82.0	1.125344	5	5
83.0	1.125344	2	2
84.0	1.125344	6	6
85.0	1.125344	4	4
86.0	1.125344	5	5
87.0	1.125344	4	4
88.0	1.125344	3	3
89.0	1.125344	2	2
90.0	1.125344	3	3
91.0	1.125344	4	4
92.0	1.125344	3	3
93.0	1.125344	9	9
94.0	1.125344	3	3
95.0	1.125344	2	2
96.0	1.125344	2	2
97.0	1.125344	4	4
98.0	1.125344	1	1
99.0	1.125344	1	1
100.0	1.125344	2	2
101.0	0	4	4
103.0	0	1	1
104.0	0	2	2
105.0	0	5	5
106.0	0	1	1
107.0	0	2	2
109.0	0	1	1
110.0	0	2	2
111.0	0	3	3
112.0	0	4	4
113.0	0	3	3
114.0	0	2	2
115.0	0	3	3
116.0	0	1	1
118.0	0	3	3
119.0	0	1	1
120.0	0	3	3
122.0	0	2	2
124.0	0	1	1
125.0	0	1	1
126.0	0	1	1
127.0	0	1	1
128.0	0	3	3
129.0	0	1	1
130.0	0	1	1
131.0	0	2	2
132.0	0	1	1
133.0	0	2	2
135.0	0	1	1
136.0	0	1	1
137.0	0	1	1
138.0	0	1	1
139.0	0	1	1
140.0	0	1	1
141.0	0	1	1
142.0	0	3	3
143.0	0	1	1
145.0	0	2	2
149.0	0	4	4
150.0	0	2	2
152.0	0	1	1
153.0	0	2	2
154.0	0	1	1
155.0	0	1	1
159.0	0	1	1
160.0	0	1	1
161.0	0	1	1
163.0	0	1	1
164.0	0	2	2
165.0	0	3	3
168.0	0	2	2
170.0	0	1	1
172.0	0	1	1
174.0	0	1	1
175.0	0	1	1
177.0	0	1	1
179.0	0	1	1
181.0	0	1	1
182.0	0	3	3
184.0	0	1	1
188.0	0	1	1
190.0	0	1	1
191.0	0	2	2
194.0	0	2	2
195.0	0	1	1
197.0	0	1	1
198.0	0	2	2
199.0	0	1	1
200.0	0	2	2
201.0	0	1	1
202.0	0	3	3
203.0	0	2	2
204.0	0	2	2
206.0	0	1	1
208.0	0	1	1
210.0	0	2	2
211.0	0	1	1
212.0	0	1	1
213.0	0	1	1
214.0	0	1	1
215.0	0	3	3
216.0	0	3	3
217.0	0	1	1
218.0	0	2	2
220.0	0	2	2
221.0	0	1	1
222.0	0	1	1
224.0	0	2	2
227.0	0	1	1
228.0	0	1	1
229.0	0	1	1
231.0	0	1	1
232.0	0	1	1
239.0	0	1	1
241.0	0	1	1
244.0	0	1	1
248.0	0	2	2
251.0	0	1	1
253.0	0	1	1
254.0	0	1	1
255.0	0	1	1
259.0	0	1	1
260.0	0	1	1
262.0	0	2	2
266.0	0	1	1
273.0	0	1	1
274.0	0	1	1
275.0	0	2	2
283.0	0	3	3
285.0	0	2	2
287.0	0	1	1
288.0	0	1	1
292.0	0	1	1
293.0	0	1	1
294.0	0	1	1
295.0	0	1	1
296.0	0	2	2
297.0	0	1	1
298.0	0	1	1
302.0	0	1	1
305.0	0	1	1
310.0	0	1	1
315.0	0	2	2
316.0	0	1	1
317.0	0	2	2
320.0	0	2	2
327.0	0	1	1
330.0	0	1	1
334.0	0	1	1
336.0	0	1	1
337.0	0	3	3
342.0	0	1	1
345.0	0	1	1
348.0	0	1	1
352.0	0	1	1
366.0	0	1	1
370.0	0	2	2
371.0	0	1	1
373.0	0	1	1
375.0	0	1	1
376.0	0	1	1
381.0	0	2	2
384.0	0	1	1
389.0	0	1	1
392.0	0	1	1
393.0	0	1	1
395.0	0	1	1
398.0	0	1	1
402.0	0	1	1
410.0	0	1	1
413.0	0	1	1
415.0	0	1	1
419.0	0	1	1
420.0	0	1	1
422.0	0	1	1
428.0	0	1	1
437.0	0	1	1
439.0	0	2	2
