## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352509.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352509.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352509.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 03:24:28 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352509_lib1	269996	99383582	752745	552162	188505	37564170	0	0.378406	95686024

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	38618564	38618564
2.0	1.353935	14471658	14471658
3.0	1.479205	5538188	5538188
4.0	1.523542	2025399	2025399
5.0	1.539234	724228	724228
6.0	1.544789	261318	261318
7.0	1.546754	98812	98812
8.0	1.54745	39888	39888
9.0	1.547696	17237	17237
10.0	1.547784	8560	8560
11.0	1.547814	4581	4581
12.0	1.547825	2764	2764
13.0	1.547829	1826	1826
14.0	1.547831	1287	1287
15.0	1.547831	962	962
16.0	1.547831	731	731
17.0	1.547831	584	584
18.0	1.547831	439	439
19.0	1.547831	354	354
20.0	1.547831	280	280
21.0	1.547831	214	214
22.0	1.547831	188	188
23.0	1.547831	167	167
24.0	1.547831	163	163
25.0	1.547831	126	126
26.0	1.547831	102	102
27.0	1.547831	63	63
28.0	1.547831	77	77
29.0	1.547831	40	40
30.0	1.547831	43	43
31.0	1.547831	40	40
32.0	1.547831	35	35
33.0	1.547831	27	27
34.0	1.547831	23	23
35.0	1.547831	17	17
36.0	1.547831	26	26
37.0	1.547831	24	24
38.0	1.547831	15	15
39.0	1.547831	14	14
40.0	1.547831	11	11
41.0	1.547831	9	9
42.0	1.547831	11	11
43.0	1.547831	13	13
44.0	1.547831	9	9
45.0	1.547831	6	6
46.0	1.547831	8	8
47.0	1.547831	8	8
48.0	1.547831	7	7
49.0	1.547831	6	6
50.0	1.547831	3	3
51.0	1.547831	4	4
52.0	1.547831	4	4
53.0	1.547831	7	7
54.0	1.547831	10	10
55.0	1.547831	0	0
56.0	1.547831	0	0
57.0	1.547831	3	3
58.0	1.547831	5	5
59.0	1.547831	3	3
60.0	1.547831	1	1
61.0	1.547831	2	2
62.0	1.547831	3	3
63.0	1.547831	2	2
64.0	1.547831	2	2
65.0	1.547831	3	3
66.0	1.547831	2	2
67.0	1.547831	2	2
68.0	1.547831	0	0
69.0	1.547831	2	2
70.0	1.547831	3	3
71.0	1.547831	1	1
72.0	1.547831	1	1
73.0	1.547831	2	2
74.0	1.547831	2	2
75.0	1.547831	1	1
76.0	1.547831	3	3
77.0	1.547831	1	1
78.0	1.547831	1	1
79.0	1.547831	3	3
80.0	1.547831	0	0
81.0	1.547831	1	1
82.0	1.547831	0	0
83.0	1.547831	0	0
84.0	1.547831	0	0
85.0	1.547831	0	0
86.0	1.547831	1	1
87.0	1.547831	2	2
88.0	1.547831	1	1
89.0	1.547831	0	0
90.0	1.547831	2	2
91.0	1.547831	3	3
92.0	1.547831	3	3
93.0	1.547831	0	0
94.0	1.547831	0	0
95.0	1.547831	0	0
96.0	1.547831	1	1
97.0	1.547831	0	0
98.0	1.547831	2	2
99.0	1.547831	0	0
100.0	1.547831	2	2
102.0	0	1	1
104.0	0	4	4
106.0	0	2	2
107.0	0	1	1
109.0	0	1	1
111.0	0	1	1
114.0	0	1	1
124.0	0	1	1
127.0	0	1	1
130.0	0	1	1
131.0	0	2	2
136.0	0	2	2
141.0	0	1	1
144.0	0	1	1
146.0	0	1	1
147.0	0	1	1
149.0	0	1	1
152.0	0	2	2
153.0	0	1	1
155.0	0	1	1
160.0	0	1	1
164.0	0	1	1
165.0	0	1	1
166.0	0	1	1
167.0	0	1	1
174.0	0	2	2
176.0	0	1	1
178.0	0	1	1
180.0	0	1	1
181.0	0	1	1
183.0	0	1	1
187.0	0	1	1
193.0	0	1	1
194.0	0	2	2
196.0	0	1	1
197.0	0	1	1
201.0	0	1	1
202.0	0	1	1
204.0	0	1	1
205.0	0	3	3
209.0	0	2	2
211.0	0	2	2
215.0	0	1	1
217.0	0	1	1
218.0	0	2	2
220.0	0	1	1
221.0	0	1	1
222.0	0	1	1
225.0	0	1	1
226.0	0	1	1
228.0	0	2	2
229.0	0	1	1
230.0	0	1	1
232.0	0	2	2
241.0	0	1	1
242.0	0	1	1
243.0	0	1	1
244.0	0	1	1
248.0	0	1	1
257.0	0	1	1
260.0	0	1	1
263.0	0	1	1
264.0	0	1	1
265.0	0	1	1
268.0	0	1	1
269.0	0	1	1
274.0	0	1	1
275.0	0	1	1
276.0	0	1	1
285.0	0	1	1
311.0	0	1	1
312.0	0	1	1
328.0	0	1	1
338.0	0	1	1
344.0	0	1	1
351.0	0	1	1
356.0	0	1	1
362.0	0	1	1
365.0	0	1	1
368.0	0	2	2
395.0	0	1	1
402.0	0	1	1
407.0	0	1	1
419.0	0	1	1
424.0	0	1	1
434.0	0	1	1
450.0	0	1	1
453.0	0	1	1
461.0	0	1	1
465.0	0	1	1
490.0	0	1	1
498.0	0	1	1
504.0	0	1	1
509.0	0	1	1
542.0	0	1	1
549.0	0	1	1
557.0	0	1	1
578.0	0	1	1
586.0	0	1	1
605.0	0	1	1
637.0	0	1	1
685.0	0	1	1
714.0	0	1	1
719.0	0	1	1
756.0	0	1	1
790.0	0	1	1
791.0	0	1	1
881.0	0	1	1
912.0	0	1	1
939.0	0	1	1
941.0	0	1	1
950.0	0	1	1
976.0	0	1	1
996.0	0	1	1
1141.0	0	1	1
1236.0	0	1	1
1264.0	0	1	1
1285.0	0	1	1
1307.0	0	1	1
1312.0	0	1	1
1316.0	0	1	1
1372.0	0	1	1
1423.0	0	1	1
1439.0	0	1	1
1484.0	0	1	1
1488.0	0	1	1
1542.0	0	1	1
1593.0	0	1	1
1646.0	0	1	1
1722.0	0	1	1
1766.0	0	1	1
1830.0	0	1	1
1904.0	0	1	1
2108.0	0	1	1
2251.0	0	1	1
2496.0	0	1	1
2540.0	0	1	1
2624.0	0	1	1
3032.0	0	1	1
3190.0	0	1	1
3513.0	0	1	1
3694.0	0	1	1
3967.0	0	1	1
4291.0	0	1	1
4316.0	0	1	1
4364.0	0	1	1
6055.0	0	1	1
8544.0	0	1	1
310598.0	0	1	1

