## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392182.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392182.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392182.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 07:08:58 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392182_lib1	322823	129085677	593078	659961	232337	43775924	0	0.339598	144288937

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	56645048	56645048
2.0	1.408757	19445836	19445836
3.0	1.57584	6205873	6205873
4.0	1.644136	1949625	1949625
5.0	1.672053	636073	636073
6.0	1.683464	223789	223789
7.0	1.688129	87592	87592
8.0	1.690035	39039	39039
9.0	1.690815	20396	20396
10.0	1.691133	12265	12265
11.0	1.691263	8270	8270
12.0	1.691317	5982	5982
13.0	1.691338	4677	4677
14.0	1.691347	3563	3563
15.0	1.691351	2883	2883
16.0	1.691352	2491	2491
17.0	1.691353	2000	2000
18.0	1.691353	1667	1667
19.0	1.691353	1397	1397
20.0	1.691353	1239	1239
21.0	1.691353	1072	1072
22.0	1.691353	904	904
23.0	1.691353	759	759
24.0	1.691353	707	707
25.0	1.691353	603	603
26.0	1.691353	531	531
27.0	1.691353	454	454
28.0	1.691353	411	411
29.0	1.691353	371	371
30.0	1.691353	302	302
31.0	1.691353	294	294
32.0	1.691353	270	270
33.0	1.691353	287	287
34.0	1.691353	226	226
35.0	1.691353	200	200
36.0	1.691353	185	185
37.0	1.691353	172	172
38.0	1.691353	158	158
39.0	1.691353	151	151
40.0	1.691353	134	134
41.0	1.691353	110	110
42.0	1.691353	121	121
43.0	1.691353	116	116
44.0	1.691353	93	93
45.0	1.691353	94	94
46.0	1.691353	97	97
47.0	1.691353	68	68
48.0	1.691353	65	65
49.0	1.691353	64	64
50.0	1.691353	46	46
51.0	1.691353	64	64
52.0	1.691353	53	53
53.0	1.691353	42	42
54.0	1.691353	51	51
55.0	1.691353	44	44
56.0	1.691353	32	32
57.0	1.691353	36	36
58.0	1.691353	34	34
59.0	1.691353	24	24
60.0	1.691353	28	28
61.0	1.691353	29	29
62.0	1.691353	18	18
63.0	1.691353	22	22
64.0	1.691353	23	23
65.0	1.691353	27	27
66.0	1.691353	20	20
67.0	1.691353	24	24
68.0	1.691353	18	18
69.0	1.691353	21	21
70.0	1.691353	17	17
71.0	1.691353	21	21
72.0	1.691353	15	15
73.0	1.691353	6	6
74.0	1.691353	8	8
75.0	1.691353	9	9
76.0	1.691353	6	6
77.0	1.691353	3	3
78.0	1.691353	5	5
79.0	1.691353	8	8
80.0	1.691353	8	8
81.0	1.691353	7	7
82.0	1.691353	4	4
83.0	1.691353	3	3
84.0	1.691353	7	7
85.0	1.691353	2	2
86.0	1.691353	3	3
87.0	1.691353	1	1
88.0	1.691353	3	3
89.0	1.691353	2	2
90.0	1.691353	3	3
91.0	1.691353	7	7
92.0	1.691353	5	5
93.0	1.691353	1	1
94.0	1.691353	2	2
95.0	1.691353	4	4
