## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352530.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352530.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352530.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:02:57 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352530_lib1	432720	71547501	1582863	936508	372660	44376091	0	0.620959	29904671

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	11253065	11253065
2.0	1.091399	5222426	5222426
3.0	1.099753	3938326	3938326
4.0	1.100516	2714297	2714297
5.0	1.100586	1718190	1718190
6.0	1.100593	1014998	1014998
7.0	1.100593	571106	571106
8.0	1.100593	315797	315797
9.0	1.100593	175566	175566
10.0	1.100593	98788	98788
11.0	1.100593	58126	58126
12.0	1.100593	33541	33541
13.0	1.100593	20271	20271
14.0	1.100593	12447	12447
15.0	1.100593	7791	7791
16.0	1.100593	4859	4859
17.0	1.100593	3233	3233
18.0	1.100593	2104	2104
19.0	1.100593	1405	1405
20.0	1.100593	1006	1006
21.0	1.100593	785	785
22.0	1.100593	552	552
23.0	1.100593	411	411
24.0	1.100593	349	349
25.0	1.100593	236	236
26.0	1.100593	194	194
27.0	1.100593	132	132
28.0	1.100593	144	144
29.0	1.100593	110	110
30.0	1.100593	106	106
31.0	1.100593	73	73
32.0	1.100593	79	79
33.0	1.100593	51	51
34.0	1.100593	44	44
35.0	1.100593	49	49
36.0	1.100593	34	34
37.0	1.100593	23	23
38.0	1.100593	30	30
39.0	1.100593	29	29
40.0	1.100593	26	26
41.0	1.100593	16	16
42.0	1.100593	23	23
43.0	1.100593	9	9
44.0	1.100593	22	22
45.0	1.100593	11	11
46.0	1.100593	12	12
47.0	1.100593	9	9
48.0	1.100593	9	9
49.0	1.100593	6	6
50.0	1.100593	11	11
51.0	1.100593	5	5
52.0	1.100593	2	2
53.0	1.100593	5	5
54.0	1.100593	2	2
55.0	1.100593	6	6
56.0	1.100593	5	5
57.0	1.100593	5	5
58.0	1.100593	7	7
59.0	1.100593	4	4
60.0	1.100593	2	2
61.0	1.100593	3	3
62.0	1.100593	8	8
63.0	1.100593	3	3
64.0	1.100593	5	5
65.0	1.100593	2	2
66.0	1.100593	4	4
67.0	1.100593	2	2
68.0	1.100593	4	4
69.0	1.100593	3	3
70.0	1.100593	2	2
71.0	1.100593	0	0
72.0	1.100593	0	0
73.0	1.100593	1	1
74.0	1.100593	4	4
75.0	1.100593	3	3
76.0	1.100593	1	1
77.0	1.100593	2	2
78.0	1.100593	3	3
79.0	1.100593	2	2
80.0	1.100593	1	1
81.0	1.100593	2	2
82.0	1.100593	2	2
83.0	1.100593	2	2
84.0	1.100593	2	2
85.0	1.100593	3	3
86.0	1.100593	1	1
87.0	1.100593	3	3
88.0	1.100593	2	2
89.0	1.100593	1	1
90.0	1.100593	2	2
91.0	1.100593	3	3
92.0	1.100593	1	1
93.0	1.100593	1	1
94.0	1.100593	1	1
95.0	1.100593	2	2
