## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392171.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392171.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392171.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 06:18:57 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392171_lib1	284777	90234644	442035	625925	227187	47073372	0	0.522112	52644491

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
96.0	1.219716	8	8
97.0	1.219716	2	2
98.0	1.219716	3	3
99.0	1.219716	3	3
100.0	1.219716	1	1
101.0	0	3	3
102.0	0	1	1
103.0	0	2	2
105.0	0	1	1
106.0	0	2	2
107.0	0	2	2
108.0	0	1	1
109.0	0	1	1
110.0	0	5	5
111.0	0	1	1
112.0	0	1	1
113.0	0	2	2
114.0	0	2	2
117.0	0	2	2
118.0	0	2	2
119.0	0	3	3
120.0	0	2	2
121.0	0	1	1
122.0	0	2	2
123.0	0	2	2
124.0	0	3	3
125.0	0	1	1
126.0	0	3	3
127.0	0	1	1
128.0	0	1	1
129.0	0	2	2
130.0	0	1	1
131.0	0	2	2
133.0	0	1	1
139.0	0	1	1
141.0	0	1	1
143.0	0	1	1
148.0	0	1	1
149.0	0	1	1
150.0	0	1	1
151.0	0	1	1
153.0	0	1	1
157.0	0	1	1
158.0	0	1	1
159.0	0	1	1
162.0	0	2	2
163.0	0	1	1
164.0	0	2	2
165.0	0	1	1
166.0	0	1	1
167.0	0	2	2
168.0	0	1	1
170.0	0	2	2
171.0	0	1	1
174.0	0	1	1
175.0	0	1	1
176.0	0	2	2
180.0	0	2	2
181.0	0	1	1
183.0	0	1	1
184.0	0	1	1
193.0	0	1	1
194.0	0	1	1
195.0	0	1	1
203.0	0	1	1
204.0	0	2	2
206.0	0	2	2
213.0	0	1	1
214.0	0	1	1
215.0	0	1	1
217.0	0	1	1
227.0	0	1	1
231.0	0	1	1
237.0	0	1	1
246.0	0	1	1
251.0	0	1	1
252.0	0	1	1
261.0	0	1	1
272.0	0	1	1
296.0	0	1	1
298.0	0	1	1
306.0	0	2	2
308.0	0	1	1
316.0	0	1	1
317.0	0	1	1
320.0	0	1	1
325.0	0	1	1
328.0	0	1	1
339.0	0	1	1
352.0	0	1	1
368.0	0	1	1
372.0	0	1	1
375.0	0	2	2
383.0	0	1	1
384.0	0	1	1
386.0	0	1	1
389.0	0	1	1
394.0	0	2	2
395.0	0	1	1
397.0	0	1	1
403.0	0	1	1
409.0	0	1	1
410.0	0	1	1
422.0	0	1	1
445.0	0	2	2
454.0	0	1	1
457.0	0	1	1
469.0	0	1	1
486.0	0	1	1
487.0	0	2	2
491.0	0	1	1
495.0	0	1	1
498.0	0	1	1
499.0	0	1	1
500.0	0	1	1
504.0	0	1	1
505.0	0	1	1
513.0	0	1	1
517.0	0	1	1
519.0	0	1	1
524.0	0	2	2
528.0	0	1	1
529.0	0	1	1
530.0	0	1	1
531.0	0	1	1
536.0	0	1	1
540.0	0	1	1
543.0	0	1	1
547.0	0	1	1
548.0	0	1	1
550.0	0	1	1
557.0	0	1	1
562.0	0	1	1
567.0	0	1	1
573.0	0	1	1
589.0	0	1	1
590.0	0	1	1
612.0	0	1	1
615.0	0	1	1
616.0	0	1	1
617.0	0	1	1
625.0	0	1	1
640.0	0	1	1
651.0	0	1	1
671.0	0	1	1
685.0	0	1	1
697.0	0	1	1
719.0	0	1	1
730.0	0	1	1
746.0	0	1	1
775.0	0	1	1
810.0	0	1	1
822.0	0	1	1
872.0	0	1	1
933.0	0	1	1
968.0	0	1	1
981.0	0	1	1
1018.0	0	1	1
1020.0	0	1	1
1033.0	0	1	1
1041.0	0	1	1
1072.0	0	1	1
1074.0	0	1	1
1108.0	0	1	1
1142.0	0	1	1
1171.0	0	1	1
1189.0	0	1	1
1199.0	0	1	1
1203.0	0	1	1
1251.0	0	1	1
1274.0	0	1	1
1286.0	0	1	1
1375.0	0	1	1
1386.0	0	1	1
1408.0	0	1	1
1456.0	0	1	1
1499.0	0	1	1
1512.0	0	1	1
1540.0	0	1	1
1607.0	0	1	1
1749.0	0	1	1
1939.0	0	1	1
2146.0	0	1	1
2162.0	0	1	1
2177.0	0	1	1
2185.0	0	1	1
2193.0	0	1	1
2229.0	0	1	1
2489.0	0	1	1
2652.0	0	1	1
2658.0	0	1	1
2672.0	0	1	1
3061.0	0	1	1
3262.0	0	1	1
3281.0	0	1	1
3477.0	0	1	1
3723.0	0	1	1
3816.0	0	1	1
3835.0	0	1	1
3890.0	0	1	1
4355.0	0	1	1
4487.0	0	1	1
4537.0	0	1	1
4663.0	0	1	1
4848.0	0	1	1
5129.0	0	1	1
5380.0	0	1	1
5633.0	0	1	1
5780.0	0	1	1
5922.0	0	1	1
6304.0	0	1	1
6427.0	0	1	1
6641.0	0	1	1
7131.0	0	1	1
8188.0	0	1	1
12063.0	0	1	1
414606.0	0	1	1

