## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392166.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392166.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392166.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:58:27 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392166_lib1	367220	54725198	262898	544674	314372	19157606	0	0.351761	58595712

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	23070166	23070166
2.0	1.393	8238324	8238324
3.0	1.547449	2842609	2842609
4.0	1.608148	932074	932074
5.0	1.632002	305044	305044
6.0	1.641377	103858	103858
7.0	1.645061	38403	38403
8.0	1.646509	15558	15558
9.0	1.647078	7352	7352
10.0	1.647302	3967	3967
11.0	1.64739	2407	2407
12.0	1.647424	1669	1669
13.0	1.647438	1225	1225
14.0	1.647443	879	879
15.0	1.647445	768	768
16.0	1.647446	540	540
17.0	1.647446	395	395
18.0	1.647447	333	333
19.0	1.647447	262	262
20.0	1.647447	232	232
21.0	1.647447	205	205
22.0	1.647447	176	176
23.0	1.647447	138	138
24.0	1.647447	122	122
25.0	1.647447	116	116
26.0	1.647447	107	107
27.0	1.647447	62	62
28.0	1.647447	64	64
29.0	1.647447	63	63
30.0	1.647447	47	47
31.0	1.647447	43	43
32.0	1.647447	26	26
33.0	1.647447	21	21
34.0	1.647447	31	31
35.0	1.647447	18	18
36.0	1.647447	17	17
37.0	1.647447	18	18
38.0	1.647447	13	13
39.0	1.647447	14	14
40.0	1.647447	13	13
41.0	1.647447	11	11
42.0	1.647447	8	8
43.0	1.647447	10	10
44.0	1.647447	5	5
45.0	1.647447	1	1
46.0	1.647447	8	8
47.0	1.647447	3	3
48.0	1.647447	7	7
49.0	1.647447	4	4
50.0	1.647447	4	4
51.0	1.647447	1	1
52.0	1.647447	3	3
53.0	1.647447	3	3
54.0	1.647447	3	3
55.0	1.647447	4	4
56.0	1.647447	2	2
57.0	1.647447	0	0
58.0	1.647447	3	3
59.0	1.647447	0	0
60.0	1.647447	2	2
61.0	1.647447	3	3
62.0	1.647447	0	0
63.0	1.647447	0	0
64.0	1.647447	1	1
65.0	1.647447	0	0
66.0	1.647447	1	1
67.0	1.647447	3	3
68.0	1.647447	4	4
69.0	1.647447	2	2
70.0	1.647447	1	1
71.0	1.647447	0	0
72.0	1.647447	3	3
73.0	1.647447	4	4
74.0	1.647447	1	1
75.0	1.647447	0	0
76.0	1.647447	4	4
77.0	1.647447	4	4
78.0	1.647447	0	0
79.0	1.647447	0	0
80.0	1.647447	0	0
81.0	1.647447	1	1
82.0	1.647447	2	2
83.0	1.647447	1	1
84.0	1.647447	2	2
85.0	1.647447	0	0
86.0	1.647447	3	3
87.0	1.647447	1	1
88.0	1.647447	0	0
89.0	1.647447	2	2
90.0	1.647447	0	0
91.0	1.647447	1	1
92.0	1.647447	1	1
93.0	1.647447	2	2
94.0	1.647447	0	0
95.0	1.647447	1	1
96.0	1.647447	1	1
97.0	1.647447	1	1
