## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392162.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392162.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392162.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:40:55 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392162_lib1	181983	98057071	424782	384089	108270	21379998	0	0.218386	190828561

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
369.0	0	1	1
372.0	0	1	1
391.0	0	1	1
394.0	0	1	1
395.0	0	1	1
425.0	0	1	1
435.0	0	1	1
442.0	0	1	1
445.0	0	1	1
455.0	0	1	1
468.0	0	1	1
477.0	0	1	1
478.0	0	1	1
484.0	0	1	1
510.0	0	2	2
511.0	0	1	1
523.0	0	1	1
525.0	0	1	1
548.0	0	1	1
549.0	0	1	1
598.0	0	1	1
644.0	0	1	1
732.0	0	1	1
764.0	0	1	1
811.0	0	1	1
834.0	0	1	1
837.0	0	1	1
896.0	0	1	1
912.0	0	1	1
956.0	0	1	1
961.0	0	1	1
962.0	0	1	1
1026.0	0	1	1
1078.0	0	1	1
1148.0	0	1	1
1179.0	0	1	1
1256.0	0	1	1
1326.0	0	1	1
1404.0	0	1	1
1457.0	0	1	1
1480.0	0	1	1
1515.0	0	1	1
1546.0	0	1	1
1567.0	0	1	1
1640.0	0	1	1
1764.0	0	1	1
1780.0	0	1	1
1842.0	0	1	1
1929.0	0	1	1
1953.0	0	2	2
2010.0	0	1	1
2104.0	0	1	1
2136.0	0	1	1
2452.0	0	1	1
2538.0	0	1	1
2539.0	0	1	1
3593.0	0	1	1
112790.0	0	1	1

