## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392167.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392167.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392167.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 06:04:30 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392167_lib1	284422	91089796	484612	603906	214673	41525304	0	0.456338	66415748

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
96.0	1.339986	3	3
97.0	1.339986	1	1
98.0	1.339986	3	3
99.0	1.339986	1	1
100.0	1.339986	2	2
102.0	0	1	1
103.0	0	1	1
104.0	0	3	3
106.0	0	2	2
107.0	0	2	2
108.0	0	2	2
109.0	0	3	3
110.0	0	1	1
111.0	0	1	1
113.0	0	4	4
114.0	0	2	2
116.0	0	3	3
117.0	0	2	2
119.0	0	3	3
120.0	0	2	2
121.0	0	2	2
122.0	0	2	2
123.0	0	1	1
125.0	0	1	1
126.0	0	2	2
127.0	0	6	6
130.0	0	1	1
131.0	0	1	1
132.0	0	2	2
134.0	0	1	1
135.0	0	3	3
136.0	0	2	2
137.0	0	2	2
138.0	0	1	1
139.0	0	1	1
141.0	0	1	1
143.0	0	1	1
145.0	0	1	1
147.0	0	1	1
149.0	0	1	1
150.0	0	1	1
152.0	0	1	1
153.0	0	3	3
154.0	0	1	1
155.0	0	1	1
156.0	0	1	1
158.0	0	2	2
161.0	0	1	1
163.0	0	1	1
165.0	0	2	2
168.0	0	1	1
169.0	0	3	3
172.0	0	1	1
173.0	0	1	1
176.0	0	2	2
181.0	0	1	1
183.0	0	1	1
184.0	0	2	2
189.0	0	1	1
190.0	0	1	1
193.0	0	1	1
194.0	0	2	2
195.0	0	1	1
196.0	0	1	1
198.0	0	1	1
199.0	0	1	1
205.0	0	2	2
206.0	0	1	1
208.0	0	1	1
214.0	0	2	2
216.0	0	1	1
222.0	0	1	1
224.0	0	1	1
232.0	0	1	1
242.0	0	1	1
244.0	0	1	1
246.0	0	1	1
259.0	0	1	1
260.0	0	1	1
266.0	0	1	1
272.0	0	1	1
284.0	0	1	1
299.0	0	1	1
307.0	0	1	1
321.0	0	1	1
325.0	0	1	1
329.0	0	1	1
330.0	0	1	1
335.0	0	1	1
338.0	0	2	2
343.0	0	1	1
347.0	0	1	1
349.0	0	1	1
364.0	0	1	1
366.0	0	1	1
369.0	0	1	1
372.0	0	1	1
383.0	0	1	1
384.0	0	1	1
403.0	0	1	1
408.0	0	1	1
420.0	0	1	1
423.0	0	1	1
426.0	0	1	1
435.0	0	1	1
436.0	0	1	1
438.0	0	1	1
442.0	0	1	1
446.0	0	1	1
454.0	0	1	1
458.0	0	1	1
468.0	0	2	2
484.0	0	1	1
491.0	0	1	1
495.0	0	1	1
501.0	0	1	1
503.0	0	1	1
509.0	0	1	1
513.0	0	1	1
514.0	0	1	1
519.0	0	1	1
520.0	0	1	1
521.0	0	1	1
524.0	0	1	1
530.0	0	1	1
531.0	0	1	1
536.0	0	1	1
537.0	0	1	1
543.0	0	1	1
544.0	0	1	1
551.0	0	1	1
556.0	0	1	1
559.0	0	1	1
560.0	0	1	1
562.0	0	1	1
567.0	0	2	2
568.0	0	1	1
578.0	0	1	1
580.0	0	1	1
588.0	0	1	1
590.0	0	1	1
593.0	0	1	1
595.0	0	1	1
612.0	0	1	1
632.0	0	1	1
633.0	0	2	2
648.0	0	1	1
655.0	0	2	2
658.0	0	1	1
674.0	0	2	2
681.0	0	1	1
700.0	0	1	1
702.0	0	1	1
728.0	0	1	1
737.0	0	1	1
793.0	0	1	1
807.0	0	1	1
846.0	0	1	1
847.0	0	1	1
866.0	0	1	1
872.0	0	1	1
895.0	0	1	1
932.0	0	1	1
956.0	0	1	1
969.0	0	1	1
974.0	0	1	1
1040.0	0	1	1
1054.0	0	1	1
1067.0	0	1	1
1103.0	0	1	1
1187.0	0	1	1
1252.0	0	1	1
1263.0	0	1	1
1288.0	0	1	1
1308.0	0	1	1
1317.0	0	1	1
1318.0	0	1	1
1324.0	0	1	1
1333.0	0	1	1
1336.0	0	1	1
1359.0	0	1	1
1373.0	0	1	1
1389.0	0	1	1
1430.0	0	1	1
1464.0	0	1	1
1645.0	0	1	1
1940.0	0	1	1
2004.0	0	1	1
2176.0	0	1	1
2206.0	0	1	1
2310.0	0	1	1
2358.0	0	1	1
2377.0	0	1	1
2446.0	0	1	1
2493.0	0	1	1
2506.0	0	1	1
2666.0	0	1	1
2716.0	0	1	1
2811.0	0	1	1
3301.0	0	1	1
3420.0	0	1	1
3507.0	0	1	1
3982.0	0	1	1
3999.0	0	1	1
4072.0	0	1	1
4201.0	0	1	1
4328.0	0	1	1
4388.0	0	1	1
4518.0	0	1	1
4854.0	0	1	1
4886.0	0	1	1
5033.0	0	1	1
5141.0	0	1	1
5326.0	0	1	1
5331.0	0	1	1
5404.0	0	1	1
5759.0	0	1	1
5906.0	0	1	1
6776.0	0	1	1
6933.0	0	1	1
6959.0	0	1	1
10044.0	0	1	1
317888.0	0	1	1

