## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392172.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392172.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392172.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 06:21:57 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392172_lib1	108680	65716896	265688	233108	54984	12542826	0	0.191122	149474679

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	43175162	43175162
2.0	1.64426	8126983	8126983
3.0	2.059332	1485204	1485204
4.0	2.326746	287690	287690
5.0	2.49903	63296	63296
6.0	2.610026	17995	17995
7.0	2.681536	6867	6867
8.0	2.727607	3498	3498
9.0	2.757289	2117	2117
10.0	2.776412	1403	1403
11.0	2.788732	892	892
12.0	2.79667	653	653
13.0	2.801783	454	454
14.0	2.805078	356	356
15.0	2.8072	275	275
16.0	2.808568	199	199
17.0	2.809449	167	167
18.0	2.810017	135	135
19.0	2.810382	104	104
20.0	2.810618	78	78
21.0	2.81077	84	84
22.0	2.810867	51	51
23.0	2.81093	38	38
24.0	2.810971	44	44
25.0	2.810997	31	31
26.0	2.811014	23	23
27.0	2.811025	26	26
28.0	2.811032	10	10
29.0	2.811036	10	10
30.0	2.811039	12	12
31.0	2.811041	13	13
32.0	2.811042	7	7
33.0	2.811043	5	5
34.0	2.811044	4	4
35.0	2.811044	5	5
36.0	2.811044	5	5
37.0	2.811044	4	4
38.0	2.811044	2	2
39.0	2.811044	4	4
40.0	2.811044	3	3
41.0	2.811044	2	2
42.0	2.811045	2	2
43.0	2.811045	1	1
44.0	2.811045	1	1
45.0	2.811045	0	0
46.0	2.811045	4	4
47.0	2.811045	0	0
48.0	2.811045	1	1
49.0	2.811045	1	1
50.0	2.811045	1	1
51.0	2.811045	2	2
52.0	2.811045	1	1
53.0	2.811045	0	0
54.0	2.811045	2	2
55.0	2.811045	1	1
56.0	2.811045	2	2
57.0	2.811045	1	1
58.0	2.811045	2	2
59.0	2.811045	1	1
60.0	2.811045	0	0
61.0	2.811045	3	3
62.0	2.811045	1	1
63.0	2.811045	1	1
64.0	2.811045	2	2
65.0	2.811045	1	1
66.0	2.811045	1	1
67.0	2.811045	1	1
68.0	2.811045	3	3
69.0	2.811045	0	0
70.0	2.811045	0	0
71.0	2.811045	0	0
72.0	2.811045	1	1
73.0	2.811045	2	2
74.0	2.811045	1	1
75.0	2.811045	2	2
76.0	2.811045	2	2
77.0	2.811045	0	0
78.0	2.811045	1	1
79.0	2.811045	4	4
80.0	2.811045	0	0
81.0	2.811045	2	2
82.0	2.811045	2	2
83.0	2.811045	3	3
84.0	2.811045	0	0
85.0	2.811045	1	1
86.0	2.811045	0	0
87.0	2.811045	0	0
88.0	2.811045	2	2
89.0	2.811045	1	1
90.0	2.811045	1	1
91.0	2.811045	2	2
92.0	2.811045	2	2
93.0	2.811045	4	4
94.0	2.811045	0	0
95.0	2.811045	2	2
96.0	2.811045	0	0
97.0	2.811045	0	0
98.0	2.811045	0	0
99.0	2.811045	1	1
100.0	2.811045	1	1
102.0	0	2	2
104.0	0	4	4
107.0	0	2	2
108.0	0	1	1
109.0	0	1	1
110.0	0	1	1
111.0	0	1	1
115.0	0	1	1
119.0	0	1	1
120.0	0	1	1
122.0	0	1	1
128.0	0	1	1
135.0	0	1	1
146.0	0	1	1
149.0	0	1	1
152.0	0	1	1
153.0	0	1	1
160.0	0	1	1
163.0	0	1	1
167.0	0	1	1
172.0	0	1	1
173.0	0	1	1
174.0	0	1	1
178.0	0	1	1
184.0	0	1	1
191.0	0	1	1
194.0	0	1	1
197.0	0	1	1
199.0	0	2	2
200.0	0	1	1
201.0	0	1	1
209.0	0	1	1
210.0	0	1	1
211.0	0	1	1
218.0	0	1	1
226.0	0	1	1
231.0	0	1	1
243.0	0	1	1
244.0	0	1	1
245.0	0	1	1
256.0	0	1	1
266.0	0	1	1
273.0	0	1	1
324.0	0	2	2
340.0	0	1	1
350.0	0	1	1
355.0	0	1	1
369.0	0	1	1
377.0	0	1	1
382.0	0	1	1
386.0	0	1	1
391.0	0	1	1
426.0	0	1	1
433.0	0	1	1
511.0	0	1	1
524.0	0	1	1
549.0	0	1	1
589.0	0	1	1
620.0	0	1	1
647.0	0	1	1
658.0	0	3	3
745.0	0	1	1
750.0	0	1	1
753.0	0	1	1
762.0	0	1	1
786.0	0	1	1
863.0	0	1	1
871.0	0	1	1
883.0	0	1	1
907.0	0	1	1
921.0	0	1	1
1011.0	0	1	1
1088.0	0	1	1
1108.0	0	1	1
1153.0	0	1	1
1660.0	0	1	1
56018.0	0	1	1

