## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352524.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352524.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352524.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 04:42:54 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352524_lib1	705108	90386155	3297580	978756	616146	30074365	0	0.334834	103640582

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	40175490	40175490
2.0	1.418068	13700696	13700696
3.0	1.592849	4391005	4391005
4.0	1.665919	1352450	1352450
5.0	1.696467	425225	425225
6.0	1.709238	144505	144505
7.0	1.714578	54898	54898
8.0	1.71681	23866	23866
9.0	1.717743	12458	12458
10.0	1.718133	7418	7418
11.0	1.718296	4895	4895
12.0	1.718364	3618	3618
13.0	1.718393	2718	2718
14.0	1.718405	2113	2113
15.0	1.71841	1673	1673
16.0	1.718412	1278	1278
17.0	1.718413	1084	1084
18.0	1.718413	929	929
19.0	1.718413	759	759
20.0	1.718413	573	573
21.0	1.718413	565	565
22.0	1.718413	423	423
23.0	1.718413	350	350
24.0	1.718413	317	317
25.0	1.718413	267	267
26.0	1.718413	244	244
27.0	1.718413	213	213
28.0	1.718413	185	185
29.0	1.718413	165	165
30.0	1.718413	148	148
31.0	1.718413	127	127
32.0	1.718413	108	108
33.0	1.718413	108	108
34.0	1.718413	88	88
35.0	1.718413	79	79
36.0	1.718413	74	74
37.0	1.718413	55	55
38.0	1.718413	57	57
39.0	1.718413	43	43
40.0	1.718413	45	45
41.0	1.718413	37	37
42.0	1.718413	27	27
43.0	1.718413	30	30
44.0	1.718413	31	31
45.0	1.718413	27	27
46.0	1.718413	15	15
47.0	1.718413	20	20
48.0	1.718413	21	21
49.0	1.718413	14	14
50.0	1.718413	11	11
51.0	1.718413	17	17
52.0	1.718413	17	17
53.0	1.718413	15	15
54.0	1.718413	12	12
55.0	1.718413	10	10
56.0	1.718413	5	5
57.0	1.718413	6	6
58.0	1.718413	8	8
59.0	1.718413	2	2
60.0	1.718413	5	5
61.0	1.718413	11	11
62.0	1.718413	7	7
63.0	1.718413	2	2
64.0	1.718413	3	3
65.0	1.718413	4	4
66.0	1.718413	2	2
67.0	1.718413	4	4
68.0	1.718413	4	4
69.0	1.718413	2	2
70.0	1.718413	1	1
71.0	1.718413	3	3
72.0	1.718413	2	2
73.0	1.718413	3	3
74.0	1.718413	2	2
75.0	1.718413	4	4
76.0	1.718413	4	4
77.0	1.718413	1	1
78.0	1.718413	4	4
79.0	1.718413	1	1
80.0	1.718413	1	1
81.0	1.718413	1	1
82.0	1.718413	0	0
83.0	1.718413	0	0
84.0	1.718413	1	1
85.0	1.718413	2	2
86.0	1.718413	2	2
87.0	1.718413	1	1
88.0	1.718413	1	1
89.0	1.718413	0	0
90.0	1.718413	0	0
91.0	1.718413	0	0
92.0	1.718413	0	0
93.0	1.718413	1	1
94.0	1.718413	0	0
95.0	1.718413	0	0
96.0	1.718413	0	0
