## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352520.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352520.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352520.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 04:22:54 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352520_lib1	440242	103307937	1507939	870174	354494	40773591	0	0.395553	93518931

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	38079772	38079772
2.0	1.331319	15109152	15109152
3.0	1.441091	5907515	5907515
4.0	1.477461	2158199	2158199
5.0	1.489511	777469	777469
6.0	1.493503	286516	286516
7.0	1.494826	111750	111750
8.0	1.495264	47000	47000
9.0	1.495409	21376	21376
10.0	1.495457	10776	10776
11.0	1.495473	6353	6353
12.0	1.495478	3898	3898
13.0	1.49548	2768	2768
14.0	1.495481	2024	2024
15.0	1.495481	1524	1524
16.0	1.495481	1195	1195
17.0	1.495481	958	958
18.0	1.495481	791	791
19.0	1.495481	656	656
20.0	1.495481	517	517
21.0	1.495481	439	439
22.0	1.495481	399	399
23.0	1.495481	322	322
24.0	1.495481	298	298
25.0	1.495481	262	262
26.0	1.495481	193	193
27.0	1.495481	202	202
28.0	1.495481	161	161
29.0	1.495481	129	129
30.0	1.495481	111	111
31.0	1.495481	101	101
32.0	1.495481	106	106
33.0	1.495481	97	97
34.0	1.495481	88	88
35.0	1.495481	71	71
36.0	1.495481	84	84
37.0	1.495481	50	50
38.0	1.495481	52	52
39.0	1.495481	61	61
40.0	1.495481	44	44
41.0	1.495481	39	39
42.0	1.495481	43	43
43.0	1.495481	32	32
44.0	1.495481	30	30
45.0	1.495481	31	31
46.0	1.495481	31	31
47.0	1.495481	20	20
48.0	1.495481	17	17
49.0	1.495481	26	26
50.0	1.495481	9	9
51.0	1.495481	15	15
52.0	1.495481	20	20
53.0	1.495481	14	14
54.0	1.495481	11	11
55.0	1.495481	8	8
56.0	1.495481	13	13
57.0	1.495481	17	17
58.0	1.495481	8	8
59.0	1.495481	5	5
60.0	1.495481	10	10
61.0	1.495481	12	12
62.0	1.495481	3	3
63.0	1.495481	7	7
64.0	1.495481	4	4
65.0	1.495481	5	5
66.0	1.495481	2	2
67.0	1.495481	4	4
68.0	1.495481	5	5
69.0	1.495481	3	3
70.0	1.495481	5	5
71.0	1.495481	2	2
72.0	1.495481	1	1
73.0	1.495481	1	1
74.0	1.495481	4	4
75.0	1.495481	2	2
76.0	1.495481	2	2
77.0	1.495481	2	2
78.0	1.495481	1	1
79.0	1.495481	2	2
80.0	1.495481	2	2
81.0	1.495481	2	2
82.0	1.495481	5	5
83.0	1.495481	4	4
84.0	1.495481	0	0
85.0	1.495481	2	2
86.0	1.495481	3	3
87.0	1.495481	1	1
88.0	1.495481	0	0
89.0	1.495481	1	1
90.0	1.495481	4	4
91.0	1.495481	2	2
92.0	1.495481	3	3
93.0	1.495481	1	1
94.0	1.495481	0	0
95.0	1.495481	0	0
96.0	1.495481	2	2
