## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392175.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392175.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392175.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 06:43:27 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392175_lib1	740894	93268968	538665	1020976	680804	45065303	0	0.484899	61950093

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
96.0	1.285174	3	3
97.0	1.285174	5	5
98.0	1.285174	2	2
99.0	1.285174	5	5
100.0	1.285174	5	5
101.0	0	1	1
103.0	0	4	4
104.0	0	2	2
105.0	0	1	1
107.0	0	2	2
110.0	0	1	1
111.0	0	2	2
112.0	0	1	1
113.0	0	1	1
114.0	0	2	2
115.0	0	1	1
117.0	0	4	4
119.0	0	1	1
120.0	0	1	1
121.0	0	1	1
122.0	0	1	1
123.0	0	3	3
125.0	0	4	4
126.0	0	1	1
128.0	0	2	2
130.0	0	1	1
131.0	0	1	1
133.0	0	2	2
137.0	0	4	4
139.0	0	1	1
140.0	0	1	1
141.0	0	3	3
142.0	0	1	1
143.0	0	1	1
146.0	0	2	2
147.0	0	1	1
150.0	0	1	1
152.0	0	3	3
153.0	0	2	2
154.0	0	2	2
155.0	0	3	3
159.0	0	2	2
162.0	0	1	1
164.0	0	1	1
166.0	0	2	2
167.0	0	1	1
173.0	0	1	1
176.0	0	1	1
178.0	0	1	1
181.0	0	1	1
184.0	0	1	1
186.0	0	2	2
187.0	0	1	1
190.0	0	1	1
196.0	0	1	1
202.0	0	1	1
203.0	0	1	1
208.0	0	1	1
209.0	0	1	1
211.0	0	1	1
218.0	0	1	1
221.0	0	1	1
224.0	0	1	1
227.0	0	1	1
229.0	0	1	1
242.0	0	1	1
255.0	0	1	1
263.0	0	1	1
274.0	0	1	1
287.0	0	1	1
303.0	0	1	1
307.0	0	1	1
309.0	0	1	1
331.0	0	1	1
334.0	0	1	1
352.0	0	1	1
363.0	0	1	1
371.0	0	1	1
373.0	0	1	1
375.0	0	1	1
377.0	0	1	1
382.0	0	1	1
391.0	0	1	1
443.0	0	1	1
457.0	0	1	1
460.0	0	1	1
461.0	0	1	1
490.0	0	1	1
513.0	0	1	1
538.0	0	1	1
540.0	0	1	1
546.0	0	1	1
581.0	0	1	1
582.0	0	1	1
616.0	0	1	1
700.0	0	2	2
738.0	0	1	1
750.0	0	1	1
754.0	0	1	1
770.0	0	1	1
893.0	0	1	1
962.0	0	1	1
975.0	0	1	1
1003.0	0	1	1
1017.0	0	1	1
1018.0	0	1	1
1084.0	0	1	1
1098.0	0	1	1
1128.0	0	1	1
1166.0	0	1	1
1174.0	0	1	1
1191.0	0	1	1
1241.0	0	1	1
1257.0	0	1	1
1258.0	0	1	1
1463.0	0	1	1
1578.0	0	1	1
1666.0	0	1	1
1723.0	0	1	1
1973.0	0	1	1
2034.0	0	1	1
2320.0	0	1	1
2650.0	0	1	1
2668.0	0	1	1
2882.0	0	1	1
2903.0	0	1	1
2924.0	0	1	1
2966.0	0	1	1
4234.0	0	1	1
6203.0	0	1	1
216997.0	0	1	1

