## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352529.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352529.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352529.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:01:55 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352529_lib1	414423	68982448	1293658	848375	358075	44035214	0	0.63903	27062392

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
206.0	0	1	1
207.0	0	1	1
210.0	0	1	1
211.0	0	3	3
213.0	0	2	2
214.0	0	1	1
216.0	0	1	1
217.0	0	1	1
221.0	0	2	2
222.0	0	1	1
223.0	0	1	1
227.0	0	1	1
228.0	0	1	1
231.0	0	1	1
234.0	0	2	2
235.0	0	1	1
238.0	0	3	3
239.0	0	1	1
241.0	0	3	3
244.0	0	2	2
249.0	0	2	2
253.0	0	1	1
255.0	0	1	1
256.0	0	1	1
258.0	0	2	2
259.0	0	1	1
260.0	0	1	1
261.0	0	2	2
263.0	0	1	1
266.0	0	1	1
267.0	0	1	1
277.0	0	2	2
283.0	0	1	1
285.0	0	1	1
286.0	0	1	1
291.0	0	1	1
303.0	0	1	1
306.0	0	1	1
308.0	0	1	1
313.0	0	1	1
316.0	0	1	1
317.0	0	2	2
318.0	0	2	2
319.0	0	1	1
322.0	0	1	1
326.0	0	1	1
327.0	0	1	1
328.0	0	1	1
337.0	0	1	1
339.0	0	1	1
345.0	0	1	1
350.0	0	1	1
352.0	0	2	2
355.0	0	1	1
361.0	0	1	1
368.0	0	2	2
369.0	0	1	1
371.0	0	1	1
383.0	0	2	2
389.0	0	1	1
400.0	0	1	1
406.0	0	1	1
407.0	0	1	1
423.0	0	1	1
427.0	0	1	1
433.0	0	1	1
436.0	0	1	1
439.0	0	1	1
441.0	0	1	1
445.0	0	1	1
472.0	0	1	1
474.0	0	1	1
482.0	0	1	1
497.0	0	1	1
505.0	0	1	1
538.0	0	1	1
549.0	0	1	1
553.0	0	1	1
572.0	0	1	1
588.0	0	1	1
594.0	0	1	1
605.0	0	1	1
607.0	0	1	1
639.0	0	1	1
665.0	0	1	1
676.0	0	2	2
688.0	0	2	2
735.0	0	2	2
769.0	0	1	1
773.0	0	1	1
778.0	0	1	1
782.0	0	1	1
784.0	0	1	1
798.0	0	1	1
802.0	0	1	1
804.0	0	1	1
807.0	0	1	1
811.0	0	1	1
819.0	0	1	1
825.0	0	1	1
827.0	0	1	1
852.0	0	1	1
858.0	0	1	1
881.0	0	1	1
894.0	0	1	1
909.0	0	1	1
916.0	0	1	1
934.0	0	1	1
955.0	0	1	1
963.0	0	1	1
971.0	0	1	1
975.0	0	1	1
980.0	0	1	1
987.0	0	1	1
988.0	0	1	1
1001.0	0	1	1
1007.0	0	1	1
1008.0	0	1	1
1011.0	0	1	1
1012.0	0	1	1
1024.0	0	1	1
1044.0	0	1	1
1054.0	0	1	1
1055.0	0	1	1
1057.0	0	1	1
1060.0	0	1	1
1064.0	0	1	1
1065.0	0	1	1
1075.0	0	1	1
1077.0	0	1	1
1084.0	0	1	1
1089.0	0	1	1
1097.0	0	1	1
1099.0	0	1	1
1124.0	0	1	1
1133.0	0	1	1
1160.0	0	1	1
1175.0	0	1	1
1200.0	0	1	1
1203.0	0	1	1
1209.0	0	1	1
1240.0	0	1	1
1263.0	0	1	1
1269.0	0	1	1
1280.0	0	1	1
1305.0	0	1	1
1306.0	0	1	1
1346.0	0	1	1
1375.0	0	2	2
1394.0	0	1	1
1525.0	0	1	1
1539.0	0	1	1
1553.0	0	1	1
1572.0	0	1	1
1729.0	0	1	1
1772.0	0	1	1
1783.0	0	1	1
1830.0	0	1	1
1836.0	0	1	1
1842.0	0	1	1
1867.0	0	1	1
1925.0	0	1	1
1929.0	0	1	1
2117.0	0	1	1
2214.0	0	1	1
2221.0	0	1	1
2345.0	0	1	1
2355.0	0	1	1
2365.0	0	1	1
2397.0	0	1	1
2399.0	0	1	1
2419.0	0	1	1
2450.0	0	1	1
2501.0	0	1	1
2511.0	0	1	1
2520.0	0	1	1
2538.0	0	1	1
2626.0	0	1	1
2763.0	0	1	1
3026.0	0	1	1
3599.0	0	1	1
3774.0	0	1	1
4117.0	0	1	1
4152.0	0	1	1
4236.0	0	1	1
4251.0	0	1	1
4312.0	0	1	1
4441.0	0	1	1
4503.0	0	1	1
4526.0	0	1	1
5055.0	0	1	1
5196.0	0	1	1
5474.0	0	1	1
6220.0	0	1	1
6385.0	0	1	1
6578.0	0	1	1
7519.0	0	1	1
7552.0	0	1	1
7626.0	0	1	1
7930.0	0	1	1
7970.0	0	1	1
8337.0	0	1	1
8557.0	0	1	1
9061.0	0	1	1
9082.0	0	1	1
9700.0	0	1	1
9829.0	0	1	1
9965.0	0	1	1
10139.0	0	1	1
10192.0	0	1	1
10738.0	0	1	1
11031.0	0	1	1
12738.0	0	1	1
13255.0	0	1	1
13640.0	0	1	1
19806.0	0	1	1
615040.0	0	1	1

