## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352517.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352517.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352517.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 04:06:26 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352517_lib1	210621	84637374	1559532	434021	153197	42537679	0	0.502867	52649204

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	21356947	21356947
2.0	1.200374	9955023	9955023
3.0	1.240523	5403644	5403644
4.0	1.248568	2815579	2815579
5.0	1.25018	1371586	1371586
6.0	1.250503	636168	636168
7.0	1.250568	289004	289004
8.0	1.250581	130733	130733
9.0	1.250583	61982	61982
10.0	1.250584	30477	30477
11.0	1.250584	16087	16087
12.0	1.250584	8775	8775
13.0	1.250584	5402	5402
14.0	1.250584	3629	3629
15.0	1.250584	2529	2529
16.0	1.250584	1900	1900
17.0	1.250584	1508	1508
18.0	1.250584	1273	1273
19.0	1.250584	945	945
20.0	1.250584	833	833
21.0	1.250584	693	693
22.0	1.250584	555	555
23.0	1.250584	509	509
24.0	1.250584	453	453
25.0	1.250584	337	337
26.0	1.250584	318	318
27.0	1.250584	303	303
28.0	1.250584	233	233
29.0	1.250584	212	212
30.0	1.250584	189	189
31.0	1.250584	164	164
32.0	1.250584	138	138
33.0	1.250584	128	128
34.0	1.250584	126	126
35.0	1.250584	126	126
36.0	1.250584	83	83
37.0	1.250584	89	89
38.0	1.250584	73	73
39.0	1.250584	66	66
40.0	1.250584	66	66
41.0	1.250584	69	69
42.0	1.250584	42	42
43.0	1.250584	47	47
44.0	1.250584	28	28
45.0	1.250584	31	31
46.0	1.250584	22	22
47.0	1.250584	30	30
48.0	1.250584	29	29
49.0	1.250584	17	17
50.0	1.250584	12	12
51.0	1.250584	9	9
52.0	1.250584	20	20
53.0	1.250584	9	9
54.0	1.250584	14	14
55.0	1.250584	12	12
56.0	1.250584	20	20
57.0	1.250584	9	9
58.0	1.250584	7	7
59.0	1.250584	13	13
60.0	1.250584	6	6
61.0	1.250584	7	7
62.0	1.250584	10	10
63.0	1.250584	7	7
64.0	1.250584	3	3
65.0	1.250584	4	4
66.0	1.250584	7	7
67.0	1.250584	4	4
68.0	1.250584	4	4
69.0	1.250584	4	4
70.0	1.250584	8	8
71.0	1.250584	5	5
72.0	1.250584	2	2
73.0	1.250584	4	4
74.0	1.250584	8	8
75.0	1.250584	6	6
76.0	1.250584	5	5
77.0	1.250584	5	5
78.0	1.250584	2	2
79.0	1.250584	3	3
80.0	1.250584	3	3
81.0	1.250584	2	2
82.0	1.250584	0	0
83.0	1.250584	2	2
84.0	1.250584	2	2
85.0	1.250584	1	1
86.0	1.250584	2	2
87.0	1.250584	3	3
88.0	1.250584	4	4
89.0	1.250584	3	3
90.0	1.250584	1	1
91.0	1.250584	0	0
92.0	1.250584	0	0
93.0	1.250584	1	1
94.0	1.250584	2	2
95.0	1.250584	1	1
