## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352525.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352525.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352525.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 04:45:27 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352525_lib1	238634	94392832	1254838	503914	163462	36587818	0	0.387988	87691414

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
96.0	1.517021	1	1
97.0	1.517021	3	3
98.0	1.517021	2	2
99.0	1.517021	4	4
100.0	1.517021	1	1
101.0	0	2	2
102.0	0	2	2
103.0	0	2	2
104.0	0	7	7
105.0	0	1	1
106.0	0	1	1
107.0	0	1	1
109.0	0	1	1
111.0	0	1	1
114.0	0	1	1
115.0	0	1	1
116.0	0	1	1
119.0	0	4	4
120.0	0	1	1
121.0	0	1	1
122.0	0	1	1
124.0	0	2	2
125.0	0	1	1
128.0	0	1	1
131.0	0	1	1
132.0	0	1	1
133.0	0	2	2
135.0	0	2	2
143.0	0	1	1
147.0	0	1	1
149.0	0	1	1
152.0	0	1	1
154.0	0	1	1
155.0	0	1	1
156.0	0	1	1
159.0	0	1	1
160.0	0	1	1
162.0	0	1	1
165.0	0	1	1
167.0	0	1	1
188.0	0	1	1
199.0	0	1	1
203.0	0	1	1
204.0	0	1	1
207.0	0	1	1
209.0	0	2	2
217.0	0	1	1
218.0	0	1	1
220.0	0	1	1
224.0	0	1	1
231.0	0	1	1
233.0	0	1	1
238.0	0	1	1
243.0	0	1	1
244.0	0	1	1
245.0	0	1	1
247.0	0	2	2
250.0	0	1	1
254.0	0	1	1
256.0	0	1	1
258.0	0	3	3
266.0	0	1	1
269.0	0	1	1
275.0	0	1	1
285.0	0	1	1
292.0	0	1	1
294.0	0	3	3
297.0	0	1	1
306.0	0	1	1
308.0	0	2	2
309.0	0	1	1
313.0	0	1	1
323.0	0	1	1
325.0	0	1	1
326.0	0	1	1
327.0	0	1	1
329.0	0	1	1
333.0	0	1	1
334.0	0	3	3
336.0	0	1	1
338.0	0	2	2
340.0	0	1	1
341.0	0	1	1
350.0	0	1	1
357.0	0	1	1
358.0	0	1	1
360.0	0	1	1
361.0	0	1	1
362.0	0	1	1
363.0	0	1	1
364.0	0	1	1
368.0	0	1	1
374.0	0	1	1
375.0	0	1	1
376.0	0	1	1
388.0	0	1	1
389.0	0	1	1
397.0	0	1	1
400.0	0	1	1
401.0	0	1	1
413.0	0	1	1
424.0	0	1	1
432.0	0	1	1
452.0	0	1	1
457.0	0	1	1
462.0	0	1	1
475.0	0	1	1
477.0	0	1	1
513.0	0	1	1
519.0	0	1	1
547.0	0	1	1
580.0	0	1	1
602.0	0	1	1
644.0	0	1	1
647.0	0	1	1
654.0	0	1	1
660.0	0	2	2
664.0	0	1	1
671.0	0	1	1
672.0	0	1	1
695.0	0	1	1
700.0	0	1	1
714.0	0	1	1
735.0	0	1	1
751.0	0	1	1
752.0	0	1	1
773.0	0	1	1
787.0	0	1	1
793.0	0	1	1
911.0	0	1	1
949.0	0	1	1
955.0	0	1	1
1001.0	0	1	1
1019.0	0	1	1
1028.0	0	1	1
1051.0	0	1	1
1110.0	0	1	1
1130.0	0	1	1
1243.0	0	1	1
1323.0	0	1	1
1352.0	0	1	1
1362.0	0	1	1
1376.0	0	1	1
1402.0	0	1	1
1432.0	0	1	1
1601.0	0	1	1
1619.0	0	1	1
1676.0	0	1	1
1724.0	0	1	1
1935.0	0	1	1
1989.0	0	1	1
2168.0	0	1	1
2183.0	0	1	1
2275.0	0	1	1
2303.0	0	1	1
2338.0	0	1	1
2359.0	0	1	1
2635.0	0	1	1
2663.0	0	1	1
2694.0	0	1	1
2934.0	0	1	1
3096.0	0	1	1
3128.0	0	1	1
3457.0	0	1	1
3459.0	0	1	1
3667.0	0	1	1
3854.0	0	1	1
3934.0	0	1	1
4046.0	0	1	1
4265.0	0	1	1
4325.0	0	1	1
5307.0	0	1	1
7733.0	0	1	1
255445.0	0	1	1

