## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392160.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392160.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392160.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:30:28 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392160_lib1	395822	93531836	545975	837944	331311	55839781	0	0.59752	42341733

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	15562435	15562435
2.0	1.109813	8374196	8374196
3.0	1.121872	5654809	5654809
4.0	1.123196	3518764	3518764
5.0	1.123342	2032958	2032958
6.0	1.123358	1122253	1122253
7.0	1.123359	609863	609863
8.0	1.12336	336398	336398
9.0	1.12336	189055	189055
10.0	1.12336	109062	109062
11.0	1.12336	64307	64307
12.0	1.12336	38306	38306
13.0	1.12336	23647	23647
14.0	1.12336	15229	15229
15.0	1.12336	9838	9838
16.0	1.12336	6601	6601
17.0	1.12336	4582	4582
18.0	1.12336	3365	3365
19.0	1.12336	2555	2555
20.0	1.12336	1901	1901
21.0	1.12336	1542	1542
22.0	1.12336	1180	1180
23.0	1.12336	989	989
24.0	1.12336	785	785
25.0	1.12336	735	735
26.0	1.12336	637	637
27.0	1.12336	535	535
28.0	1.12336	494	494
29.0	1.12336	430	430
30.0	1.12336	389	389
31.0	1.12336	318	318
32.0	1.12336	307	307
33.0	1.12336	289	289
34.0	1.12336	232	232
35.0	1.12336	238	238
36.0	1.12336	202	202
37.0	1.12336	192	192
38.0	1.12336	172	172
39.0	1.12336	143	143
40.0	1.12336	156	156
41.0	1.12336	128	128
42.0	1.12336	112	112
43.0	1.12336	92	92
44.0	1.12336	105	105
45.0	1.12336	101	101
46.0	1.12336	91	91
47.0	1.12336	72	72
48.0	1.12336	75	75
49.0	1.12336	50	50
50.0	1.12336	58	58
51.0	1.12336	59	59
52.0	1.12336	64	64
53.0	1.12336	43	43
54.0	1.12336	42	42
55.0	1.12336	43	43
56.0	1.12336	33	33
57.0	1.12336	36	36
58.0	1.12336	31	31
59.0	1.12336	27	27
60.0	1.12336	27	27
61.0	1.12336	19	19
62.0	1.12336	16	16
63.0	1.12336	23	23
64.0	1.12336	18	18
65.0	1.12336	18	18
66.0	1.12336	22	22
67.0	1.12336	17	17
68.0	1.12336	15	15
69.0	1.12336	16	16
70.0	1.12336	13	13
71.0	1.12336	12	12
72.0	1.12336	10	10
73.0	1.12336	15	15
74.0	1.12336	11	11
75.0	1.12336	8	8
76.0	1.12336	3	3
77.0	1.12336	12	12
78.0	1.12336	7	7
79.0	1.12336	8	8
80.0	1.12336	4	4
81.0	1.12336	4	4
82.0	1.12336	10	10
83.0	1.12336	7	7
84.0	1.12336	3	3
85.0	1.12336	1	1
86.0	1.12336	4	4
87.0	1.12336	6	6
88.0	1.12336	3	3
89.0	1.12336	5	5
90.0	1.12336	3	3
91.0	1.12336	3	3
92.0	1.12336	1	1
93.0	1.12336	5	5
94.0	1.12336	1	1
95.0	1.12336	5	5
96.0	1.12336	4	4
97.0	1.12336	6	6
98.0	1.12336	2	2
99.0	1.12336	2	2
100.0	1.12336	0	0
101.0	0	2	2
102.0	0	2	2
103.0	0	3	3
104.0	0	2	2
105.0	0	1	1
106.0	0	2	2
107.0	0	1	1
108.0	0	3	3
109.0	0	5	5
110.0	0	4	4
111.0	0	1	1
112.0	0	4	4
113.0	0	2	2
114.0	0	1	1
115.0	0	5	5
116.0	0	2	2
117.0	0	3	3
118.0	0	3	3
119.0	0	2	2
123.0	0	1	1
124.0	0	6	6
125.0	0	3	3
126.0	0	1	1
127.0	0	1	1
128.0	0	2	2
131.0	0	1	1
132.0	0	6	6
133.0	0	1	1
134.0	0	2	2
135.0	0	1	1
137.0	0	1	1
142.0	0	3	3
143.0	0	1	1
144.0	0	2	2
146.0	0	1	1
148.0	0	2	2
151.0	0	1	1
154.0	0	1	1
156.0	0	2	2
157.0	0	1	1
158.0	0	1	1
159.0	0	2	2
160.0	0	2	2
161.0	0	1	1
162.0	0	1	1
163.0	0	3	3
164.0	0	1	1
165.0	0	3	3
166.0	0	1	1
167.0	0	1	1
168.0	0	3	3
170.0	0	1	1
171.0	0	2	2
172.0	0	1	1
174.0	0	2	2
175.0	0	2	2
178.0	0	1	1
179.0	0	1	1
180.0	0	1	1
183.0	0	1	1
187.0	0	1	1
188.0	0	1	1
189.0	0	1	1
190.0	0	2	2
195.0	0	2	2
196.0	0	1	1
197.0	0	2	2
200.0	0	1	1
203.0	0	1	1
205.0	0	1	1
210.0	0	1	1
211.0	0	1	1
212.0	0	2	2
213.0	0	1	1
215.0	0	1	1
216.0	0	1	1
217.0	0	2	2
221.0	0	2	2
222.0	0	1	1
223.0	0	1	1
224.0	0	1	1
226.0	0	2	2
227.0	0	1	1
228.0	0	1	1
233.0	0	1	1
237.0	0	1	1
238.0	0	1	1
239.0	0	1	1
243.0	0	1	1
244.0	0	1	1
252.0	0	1	1
253.0	0	1	1
254.0	0	2	2
255.0	0	1	1
258.0	0	1	1
260.0	0	1	1
262.0	0	2	2
264.0	0	2	2
267.0	0	1	1
276.0	0	1	1
277.0	0	1	1
279.0	0	1	1
285.0	0	1	1
286.0	0	1	1
287.0	0	1	1
303.0	0	2	2
311.0	0	1	1
313.0	0	1	1
316.0	0	1	1
319.0	0	2	2
328.0	0	1	1
344.0	0	1	1
348.0	0	1	1
