## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352508.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352508.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352508.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 03:24:25 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352508_lib1	216242	89579738	605237	466210	144473	34399535	0	0.384353	84333797

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	34159573	34159573
2.0	1.345693	13276040	13276040
3.0	1.465196	4856535	4856535
4.0	1.506508	1750609	1750609
5.0	1.520789	653324	653324
6.0	1.525726	255474	255474
7.0	1.527433	106716	106716
8.0	1.528023	48652	48652
9.0	1.528227	24227	24227
10.0	1.528297	13253	13253
11.0	1.528321	8297	8297
12.0	1.52833	5484	5484
13.0	1.528333	3954	3954
14.0	1.528334	2997	2997
15.0	1.528334	2342	2342
16.0	1.528334	1856	1856
17.0	1.528334	1509	1509
18.0	1.528334	1257	1257
19.0	1.528334	1022	1022
20.0	1.528334	910	910
21.0	1.528334	708	708
22.0	1.528334	694	694
23.0	1.528334	546	546
24.0	1.528334	470	470
25.0	1.528334	400	400
26.0	1.528334	369	369
27.0	1.528334	278	278
28.0	1.528334	267	267
29.0	1.528334	242	242
30.0	1.528334	188	188
31.0	1.528334	189	189
32.0	1.528334	193	193
33.0	1.528334	165	165
34.0	1.528334	140	140
35.0	1.528334	114	114
36.0	1.528334	90	90
37.0	1.528334	84	84
38.0	1.528334	80	80
39.0	1.528334	73	73
40.0	1.528334	54	54
41.0	1.528334	62	62
42.0	1.528334	48	48
43.0	1.528334	34	34
44.0	1.528334	34	34
45.0	1.528334	30	30
46.0	1.528334	32	32
47.0	1.528334	32	32
48.0	1.528334	30	30
49.0	1.528334	23	23
50.0	1.528334	24	24
51.0	1.528334	21	21
52.0	1.528334	21	21
53.0	1.528334	16	16
54.0	1.528334	18	18
55.0	1.528334	14	14
56.0	1.528334	12	12
57.0	1.528334	10	10
58.0	1.528334	14	14
59.0	1.528334	10	10
60.0	1.528334	13	13
61.0	1.528334	3	3
62.0	1.528334	3	3
63.0	1.528334	12	12
64.0	1.528334	5	5
65.0	1.528334	9	9
66.0	1.528334	11	11
67.0	1.528334	8	8
68.0	1.528334	5	5
69.0	1.528334	4	4
70.0	1.528334	4	4
71.0	1.528334	4	4
72.0	1.528334	1	1
73.0	1.528334	9	9
74.0	1.528334	2	2
75.0	1.528334	3	3
76.0	1.528334	5	5
77.0	1.528334	1	1
78.0	1.528334	3	3
79.0	1.528334	6	6
80.0	1.528334	2	2
81.0	1.528334	1	1
82.0	1.528334	2	2
83.0	1.528334	7	7
84.0	1.528334	3	3
85.0	1.528334	3	3
86.0	1.528334	0	0
87.0	1.528334	2	2
88.0	1.528334	4	4
89.0	1.528334	2	2
90.0	1.528334	2	2
91.0	1.528334	1	1
92.0	1.528334	1	1
93.0	1.528334	1	1
94.0	1.528334	1	1
95.0	1.528334	2	2
96.0	1.528334	0	0
97.0	1.528334	0	0
98.0	1.528334	0	0
99.0	1.528334	2	2
100.0	1.528334	1	1
103.0	0	1	1
104.0	0	4	4
105.0	0	1	1
107.0	0	1	1
108.0	0	2	2
109.0	0	1	1
112.0	0	1	1
114.0	0	2	2
115.0	0	1	1
118.0	0	1	1
121.0	0	1	1
123.0	0	2	2
124.0	0	1	1
125.0	0	1	1
127.0	0	1	1
128.0	0	1	1
132.0	0	1	1
133.0	0	1	1
134.0	0	1	1
136.0	0	2	2
141.0	0	1	1
143.0	0	2	2
144.0	0	1	1
145.0	0	1	1
146.0	0	1	1
147.0	0	1	1
149.0	0	1	1
150.0	0	1	1
151.0	0	2	2
153.0	0	1	1
154.0	0	1	1
155.0	0	1	1
158.0	0	1	1
171.0	0	1	1
174.0	0	1	1
180.0	0	1	1
182.0	0	1	1
184.0	0	1	1
185.0	0	1	1
186.0	0	1	1
192.0	0	1	1
211.0	0	1	1
214.0	0	1	1
215.0	0	1	1
219.0	0	1	1
235.0	0	1	1
236.0	0	1	1
238.0	0	1	1
239.0	0	1	1
240.0	0	1	1
241.0	0	1	1
244.0	0	1	1
247.0	0	1	1
248.0	0	1	1
251.0	0	1	1
253.0	0	1	1
258.0	0	1	1
264.0	0	1	1
271.0	0	1	1
279.0	0	1	1
287.0	0	1	1
288.0	0	1	1
290.0	0	1	1
292.0	0	1	1
293.0	0	2	2
296.0	0	1	1
305.0	0	1	1
310.0	0	1	1
311.0	0	2	2
324.0	0	1	1
326.0	0	1	1
327.0	0	1	1
334.0	0	1	1
335.0	0	2	2
337.0	0	1	1
340.0	0	1	1
343.0	0	1	1
344.0	0	1	1
348.0	0	1	1
350.0	0	1	1
352.0	0	1	1
357.0	0	1	1
362.0	0	1	1
363.0	0	1	1
366.0	0	1	1
367.0	0	1	1
369.0	0	1	1
373.0	0	1	1
377.0	0	2	2
378.0	0	1	1
379.0	0	1	1
387.0	0	1	1
391.0	0	1	1
393.0	0	1	1
395.0	0	1	1
401.0	0	2	2
405.0	0	1	1
410.0	0	1	1
416.0	0	1	1
418.0	0	1	1
427.0	0	1	1
433.0	0	1	1
439.0	0	1	1
440.0	0	1	1
443.0	0	1	1
447.0	0	1	1
469.0	0	1	1
473.0	0	1	1
476.0	0	1	1
493.0	0	1	1
495.0	0	1	1
511.0	0	1	1
522.0	0	1	1
564.0	0	1	1
571.0	0	1	1
573.0	0	1	1
576.0	0	1	1
649.0	0	1	1
667.0	0	1	1
669.0	0	1	1
671.0	0	1	1
693.0	0	1	1
698.0	0	1	1
707.0	0	1	1
746.0	0	1	1
772.0	0	1	1
789.0	0	1	1
792.0	0	1	1
819.0	0	1	1
847.0	0	1	1
862.0	0	1	1
866.0	0	1	1
867.0	0	1	1
875.0	0	1	1
880.0	0	1	1
950.0	0	1	1
969.0	0	1	1
1014.0	0	1	1
1017.0	0	1	1
1024.0	0	1	1
1026.0	0	1	1
1030.0	0	1	1
1106.0	0	1	1
1155.0	0	1	1
1185.0	0	1	1
