## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392164.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392164.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392164.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:50:57 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392164_lib1	720554	87340231	517187	1117550	648367	46535168	0	0.534311	49090475

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	19347981	19347981
2.0	1.168778	9831289	9831289
3.0	1.197265	5609298	5609298
4.0	1.202072	2942616	2942616
5.0	1.202884	1483804	1483804
6.0	1.203021	743912	743912
7.0	1.203044	379683	379683
8.0	1.203048	200577	200577
9.0	1.203048	108159	108159
10.0	1.203049	59877	59877
11.0	1.203049	34401	34401
12.0	1.203049	20209	20209
13.0	1.203049	12332	12332
14.0	1.203049	7896	7896
15.0	1.203049	5296	5296
16.0	1.203049	3557	3557
17.0	1.203049	2595	2595
18.0	1.203049	1822	1822
19.0	1.203049	1474	1474
20.0	1.203049	1218	1218
21.0	1.203049	959	959
22.0	1.203049	772	772
23.0	1.203049	656	656
24.0	1.203049	523	523
25.0	1.203049	395	395
26.0	1.203049	371	371
27.0	1.203049	334	334
28.0	1.203049	307	307
29.0	1.203049	276	276
30.0	1.203049	232	232
31.0	1.203049	210	210
32.0	1.203049	165	165
33.0	1.203049	159	159
34.0	1.203049	147	147
35.0	1.203049	117	117
36.0	1.203049	92	92
37.0	1.203049	101	101
38.0	1.203049	82	82
39.0	1.203049	83	83
40.0	1.203049	61	61
41.0	1.203049	70	70
42.0	1.203049	58	58
43.0	1.203049	58	58
44.0	1.203049	39	39
45.0	1.203049	33	33
46.0	1.203049	34	34
47.0	1.203049	45	45
48.0	1.203049	38	38
49.0	1.203049	31	31
50.0	1.203049	28	28
51.0	1.203049	29	29
52.0	1.203049	32	32
53.0	1.203049	21	21
54.0	1.203049	19	19
55.0	1.203049	24	24
56.0	1.203049	24	24
57.0	1.203049	7	7
58.0	1.203049	11	11
59.0	1.203049	13	13
60.0	1.203049	18	18
61.0	1.203049	8	8
62.0	1.203049	12	12
63.0	1.203049	11	11
64.0	1.203049	9	9
65.0	1.203049	5	5
66.0	1.203049	12	12
67.0	1.203049	9	9
68.0	1.203049	10	10
69.0	1.203049	3	3
70.0	1.203049	9	9
71.0	1.203049	5	5
72.0	1.203049	4	4
73.0	1.203049	7	7
74.0	1.203049	3	3
75.0	1.203049	4	4
76.0	1.203049	3	3
77.0	1.203049	3	3
78.0	1.203049	3	3
79.0	1.203049	2	2
80.0	1.203049	1	1
81.0	1.203049	1	1
82.0	1.203049	5	5
83.0	1.203049	3	3
84.0	1.203049	1	1
85.0	1.203049	4	4
86.0	1.203049	3	3
87.0	1.203049	2	2
88.0	1.203049	3	3
89.0	1.203049	2	2
90.0	1.203049	2	2
91.0	1.203049	4	4
92.0	1.203049	4	4
93.0	1.203049	1	1
94.0	1.203049	1	1
95.0	1.203049	2	2
