## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352523.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352523.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352523.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 04:36:25 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352523_lib1	182194	94278085	600141	380402	130067	24352142	0	0.258741	149491342

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
465.0	0	1	1
476.0	0	1	1
480.0	0	1	1
482.0	0	1	1
488.0	0	1	1
496.0	0	1	1
513.0	0	1	1
548.0	0	1	1
558.0	0	1	1
579.0	0	1	1
615.0	0	1	1
654.0	0	1	1
667.0	0	1	1
671.0	0	1	1
685.0	0	1	1
693.0	0	1	1
735.0	0	1	1
762.0	0	1	1
768.0	0	1	1
775.0	0	1	1
800.0	0	1	1
821.0	0	1	1
825.0	0	1	1
827.0	0	2	2
833.0	0	1	1
868.0	0	1	1
874.0	0	1	1
888.0	0	1	1
925.0	0	1	1
974.0	0	1	1
989.0	0	1	1
998.0	0	1	1
1034.0	0	1	1
1192.0	0	1	1
1346.0	0	1	1
1370.0	0	1	1
1392.0	0	1	1
1397.0	0	1	1
1407.0	0	1	1
1433.0	0	1	1
1474.0	0	1	1
1613.0	0	1	1
1679.0	0	1	1
1714.0	0	1	1
1777.0	0	1	1
2012.0	0	1	1
2037.0	0	1	1
2109.0	0	1	1
2253.0	0	1	1
2478.0	0	1	1
2493.0	0	1	1
2497.0	0	1	1
2518.0	0	1	1
2743.0	0	1	1
2858.0	0	1	1
2967.0	0	1	1
2977.0	0	1	1
3137.0	0	1	1
3330.0	0	1	1
3415.0	0	1	1
3520.0	0	1	1
3664.0	0	1	1
3687.0	0	1	1
3850.0	0	1	1
4069.0	0	1	1
4231.0	0	1	1
4417.0	0	1	1
5181.0	0	1	1
7438.0	0	1	1
241896.0	0	1	1

