## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352527.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352527.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11352527.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 04:56:55 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11352527_lib1	920992	79057910	585378	1252590	850737	33475381	0	0.426326	64547811

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	26210084	26210084
2.0	1.293818	11218621	11218621
3.0	1.380146	4841177	4841177
4.0	1.405511	1960556	1960556
5.0	1.412964	777295	777295
6.0	1.415154	313056	313056
7.0	1.415797	132130	132130
8.0	1.415986	58754	58754
9.0	1.416042	28089	28089
10.0	1.416058	14572	14572
11.0	1.416063	8275	8275
12.0	1.416064	4946	4946
13.0	1.416065	3277	3277
14.0	1.416065	2402	2402
15.0	1.416065	1727	1727
16.0	1.416065	1296	1296
17.0	1.416065	994	994
18.0	1.416065	828	828
19.0	1.416065	617	617
20.0	1.416065	524	524
21.0	1.416065	421	421
22.0	1.416065	393	393
23.0	1.416065	324	324
24.0	1.416065	281	281
25.0	1.416065	224	224
26.0	1.416065	176	176
27.0	1.416065	157	157
28.0	1.416065	140	140
29.0	1.416065	137	137
30.0	1.416065	119	119
31.0	1.416065	95	95
32.0	1.416065	81	81
33.0	1.416065	84	84
34.0	1.416065	58	58
35.0	1.416065	67	67
36.0	1.416065	46	46
37.0	1.416065	46	46
38.0	1.416065	34	34
39.0	1.416065	29	29
40.0	1.416065	34	34
41.0	1.416065	24	24
42.0	1.416065	24	24
43.0	1.416065	19	19
44.0	1.416065	23	23
45.0	1.416065	11	11
46.0	1.416065	22	22
47.0	1.416065	16	16
48.0	1.416065	12	12
49.0	1.416065	12	12
50.0	1.416065	10	10
51.0	1.416065	6	6
52.0	1.416065	11	11
53.0	1.416065	11	11
54.0	1.416065	4	4
55.0	1.416065	6	6
56.0	1.416065	4	4
57.0	1.416065	5	5
58.0	1.416065	7	7
59.0	1.416065	10	10
60.0	1.416065	4	4
61.0	1.416065	6	6
62.0	1.416065	2	2
63.0	1.416065	4	4
64.0	1.416065	4	4
65.0	1.416065	3	3
66.0	1.416065	0	0
67.0	1.416065	5	5
68.0	1.416065	4	4
69.0	1.416065	3	3
70.0	1.416065	1	1
71.0	1.416065	0	0
72.0	1.416065	0	0
73.0	1.416065	1	1
74.0	1.416065	3	3
75.0	1.416065	2	2
76.0	1.416065	0	0
77.0	1.416065	2	2
78.0	1.416065	3	3
79.0	1.416065	1	1
80.0	1.416065	2	2
81.0	1.416065	1	1
82.0	1.416065	1	1
83.0	1.416065	1	1
84.0	1.416065	0	0
85.0	1.416065	0	0
86.0	1.416065	0	0
87.0	1.416065	1	1
88.0	1.416065	1	1
89.0	1.416065	0	0
90.0	1.416065	0	0
91.0	1.416065	2	2
92.0	1.416065	0	0
93.0	1.416065	1	1
94.0	1.416065	0	0
95.0	1.416065	0	0
96.0	1.416065	0	0
