## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392165.sorted.bam --OUTPUT /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392165.markdup.bam --METRICS_FILE /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392165.markdup.metrics.txt --TMP_DIR /scratch/sballas/tmp --VALIDATION_STRINGENCY SILENT --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 05:53:27 GMT 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
SRR11392165_lib1	399832	14709841	76627	399832	387332	5353995	0	0.372083	14929529

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	5792182	5792182
2.0	1.373333	2278922	2278922
3.0	1.51271	810072	810072
4.0	1.564744	267618	267618
5.0	1.58417	88149	88149
6.0	1.591423	29750	29750
7.0	1.59413	10554	10554
8.0	1.595141	4133	4133
9.0	1.595519	1812	1812
10.0	1.595659	834	834
11.0	1.595712	448	448
12.0	1.595732	292	292
13.0	1.595739	166	166
14.0	1.595742	144	144
15.0	1.595743	97	97
16.0	1.595743	59	59
17.0	1.595743	54	54
18.0	1.595743	42	42
19.0	1.595743	43	43
20.0	1.595743	31	31
21.0	1.595743	23	23
22.0	1.595743	22	22
23.0	1.595743	19	19
24.0	1.595743	14	14
25.0	1.595743	11	11
26.0	1.595743	5	5
27.0	1.595743	4	4
28.0	1.595743	2	2
29.0	1.595743	8	8
30.0	1.595743	1	1
31.0	1.595743	4	4
32.0	1.595743	8	8
33.0	1.595743	6	6
34.0	1.595743	3	3
35.0	1.595743	1	1
36.0	1.595743	3	3
37.0	1.595743	1	1
38.0	1.595743	0	0
39.0	1.595743	4	4
40.0	1.595743	0	0
41.0	1.595743	1	1
42.0	1.595743	2	2
43.0	1.595743	0	0
44.0	1.595743	1	1
45.0	1.595743	2	2
46.0	1.595743	0	0
47.0	1.595743	1	1
48.0	1.595743	1	1
49.0	1.595743	0	0
50.0	1.595743	0	0
51.0	1.595743	2	2
52.0	1.595743	1	1
53.0	1.595743	0	0
54.0	1.595743	0	0
55.0	1.595743	1	1
56.0	1.595743	0	0
57.0	1.595743	0	0
58.0	1.595743	1	1
59.0	1.595743	0	0
60.0	1.595743	1	1
61.0	1.595743	2	2
62.0	1.595743	0	0
63.0	1.595743	0	0
64.0	1.595743	0	0
65.0	1.595743	0	0
66.0	1.595743	0	0
67.0	1.595743	1	1
68.0	1.595743	0	0
69.0	1.595743	0	0
70.0	1.595743	0	0
71.0	1.595743	0	0
72.0	1.595743	0	0
73.0	1.595743	0	0
74.0	1.595743	1	1
75.0	1.595743	0	0
76.0	1.595743	0	0
77.0	1.595743	0	0
78.0	1.595743	0	0
79.0	1.595743	0	0
80.0	1.595743	0	0
81.0	1.595743	0	0
82.0	1.595743	0	0
83.0	1.595743	0	0
84.0	1.595743	2	2
85.0	1.595743	0	0
86.0	1.595743	0	0
87.0	1.595743	0	0
88.0	1.595743	0	0
89.0	1.595743	0	0
90.0	1.595743	0	0
91.0	1.595743	0	0
92.0	1.595743	0	0
93.0	1.595743	0	0
94.0	1.595743	1	1
95.0	1.595743	1	1
96.0	1.595743	0	0
97.0	1.595743	0	0
98.0	1.595743	0	0
99.0	1.595743	1	1
100.0	1.595743	0	0
109.0	0	2	2
112.0	0	1	1
115.0	0	1	1
122.0	0	1	1
129.0	0	1	1
145.0	0	1	1
155.0	0	1	1
156.0	0	1	1
170.0	0	1	1
178.0	0	1	1
191.0	0	1	1
197.0	0	1	1
198.0	0	1	1
203.0	0	1	1
292.0	0	1	1
425.0	0	1	1
11919.0	0	1	1

